time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
296,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
297,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
298,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
299,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
300,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
301,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
302,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
303,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
304,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
305,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
306,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
307,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
308,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
309,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
310,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
311,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
312,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
313,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
314,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
315,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
316,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
317,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
318,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
319,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
320,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
321,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
322,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
323,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
324,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
325,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
326,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
327,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
328,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
329,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
330,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
331,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
332,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
333,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
334,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
335,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
336,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
337,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
338,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
339,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
340,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
341,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
342,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
343,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
344,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
345,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
346,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
347,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
348,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
349,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
350,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
351,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
352,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
353,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
354,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
355,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
356,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
357,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
358,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
359,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
360,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
361,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
362,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
363,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
364,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
365,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
366,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
367,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
368,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
369,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
370,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
371,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
372,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
373,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
374,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
375,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
376,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
377,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
378,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
379,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
380,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
381,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
382,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
383,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
384,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
385,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
386,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
387,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
388,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
389,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
390,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
391,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
392,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
393,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
394,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
395,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
396,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
397,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
398,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
399,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
400,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
401,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
402,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
403,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
404,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
405,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
406,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
407,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
408,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
409,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
410,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
411,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
412,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
413,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
414,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
415,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
416,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
417,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
418,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
419,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
420,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
421,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
422,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
423,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
424,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
425,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
426,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
427,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
428,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
429,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
430,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
431,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
432,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
433,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
434,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
435,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
436,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
437,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
438,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
439,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
440,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
441,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
442,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
443,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
444,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
445,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
446,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
447,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
448,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
449,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
450,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
451,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
452,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
453,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
454,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
455,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
456,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
457,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
458,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
459,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
460,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
461,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
462,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
463,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
464,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
465,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
466,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
467,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
468,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
469,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
470,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
471,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
472,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
473,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
474,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
475,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
476,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
477,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
478,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
479,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
480,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
481,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
482,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
483,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
484,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
485,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
486,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
487,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
488,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
489,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
490,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
491,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
492,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
493,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
494,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
495,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
496,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
497,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
498,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
499,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
500,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
501,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
502,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
503,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
504,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
505,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
506,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
507,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
508,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
509,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
510,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
511,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
512,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
513,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
514,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
515,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
516,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
517,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
518,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
519,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
520,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
521,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
522,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
523,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
524,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
525,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
526,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
527,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
528,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
529,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
530,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
531,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
532,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
533,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
534,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
535,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
536,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
537,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
538,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
539,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
540,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
541,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
542,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
543,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
544,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
545,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
546,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
547,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
548,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
549,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
550,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
551,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
552,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
553,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
554,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
555,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
556,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
557,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
558,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
559,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
560,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
561,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
562,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
563,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
564,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
565,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
566,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
567,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
568,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
569,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
570,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
571,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
572,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
573,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
574,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
575,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
576,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
577,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
578,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
579,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
580,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
581,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
582,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
583,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
584,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
585,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
586,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
587,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
588,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
589,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
590,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
591,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
592,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
