time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
293,68.02,47.65,19.65,16.44,22.14,5.22,6.13,4.65,10.11,14.91,-1.20
294,67.67,46.71,19.09,16.55,21.87,5.33,6.15,3.21,8.49,16.34,-1.23
295,66.75,46.91,17.73,16.22,22.23,4.59,6.17,3.79,8.65,16.01,-2.08
296,64.70,45.80,18.02,15.93,22.04,4.23,5.65,3.18,7.56,15.12,-1.51
297,64.42,45.55,18.28,14.68,21.82,5.38,6.17,3.46,8.62,15.49,-0.95
298,63.50,43.24,18.37,15.22,21.06,3.80,5.11,3.20,7.95,14.33,-0.26
299,61.51,43.09,18.02,14.35,21.45,4.17,5.94,2.78,7.11,15.53,-0.45
300,60.70,41.72,17.51,14.63,20.12,3.28,5.97,3.57,7.40,13.84,-0.95
301,58.80,40.89,16.98,14.62,19.93,4.35,6.08,3.21,7.54,14.15,-1.86
302,57.25,39.26,16.63,14.17,19.70,3.72,6.00,2.37,6.99,13.28,-0.22
303,54.92,38.64,16.01,12.65,17.93,3.64,4.03,2.49,6.13,13.17,-1.69
304,53.92,37.21,15.24,13.19,17.61,3.50,4.79,3.03,6.09,13.16,-0.40
305,51.31,36.31,14.28,12.44,17.41,3.57,4.51,2.71,6.43,11.72,-1.12
306,49.33,35.20,13.66,12.34,16.47,2.28,4.74,2.77,5.41,11.75,-0.03
307,49.21,34.73,14.26,11.81,15.65,2.46,4.59,2.74,5.77,11.26,-0.50
308,46.38,32.70,13.53,11.58,15.73,3.57,4.53,3.14,4.94,10.66,-1.30
309,44.21,31.02,11.75,10.38,14.74,2.97,4.12,2.78,6.33,10.53,-0.89
310,43.79,30.51,11.78,11.70,14.63,2.67,4.21,2.48,5.52,10.81,-1.62
311,40.17,29.11,11.34,10.07,14.58,2.56,3.78,2.34,5.58,9.12,-0.03
312,40.60,28.19,11.69,9.28,13.72,2.70,4.10,1.96,4.77,9.44,-0.07
313,38.79,27.75,11.94,9.14,12.90,2.51,4.06,2.73,5.31,9.41,-0.36
314,37.16,26.16,10.30,8.72,11.39,1.59,3.34,2.55,4.64,9.07,-0.93
315,35.06,24.98,10.29,7.63,12.71,2.90,3.75,1.60,5.13,8.09,-0.48
316,34.59,23.62,9.52,8.23,11.31,2.08,3.40,1.55,3.88,7.56,-0.14
317,33.78,23.66,9.42,7.92,10.86,2.63,3.98,1.88,4.44,8.18,-0.20
318,32.86,23.07,10.02,7.84,11.47,1.73,2.53,1.56,4.56,7.57,-0.37
319,31.53,21.96,9.66,7.18,10.48,1.91,3.16,2.34,3.46,7.49,-1.02
320,30.70,21.83,9.29,7.87,10.66,2.39,2.82,1.98,4.06,6.58,0.06
321,30.71,21.33,8.67,7.89,10.52,1.26,2.53,1.03,3.23,7.63,-0.10
322,30.15,21.00,8.15,7.46,10.50,1.76,2.65,1.54,4.56,7.85,-1.38
323,30.01,20.53,8.41,7.85,9.75,2.02,2.13,1.84,3.59,6.05,-0.82
324,30.04,21.00,8.71,7.56,9.38,2.32,2.23,1.78,4.07,6.98,-0.39
325,30.41,20.64,9.14,7.15,10.71,1.33,2.81,1.97,3.69,7.49,-0.22
326,31.01,21.05,9.88,6.92,9.53,1.86,2.57,1.54,3.38,6.86,0.13
327,30.68,20.50,8.43,6.71,10.30,1.64,3.26,1.90,3.50,6.49,0.45
328,30.48,22.64,8.89,7.11,9.96,2.00,2.98,1.48,4.63,7.69,-0.91
329,32.40,23.78,8.67,7.74,10.67,1.72,3.43,1.47,5.29,7.41,-1.24
330,33.16,23.61,9.27,8.49,10.52,2.67,3.11,1.57,3.23,7.99,-0.77
331,32.93,22.95,10.03,7.77,11.32,2.15,3.62,1.78,3.65,7.92,-0.39
332,34.57,24.54,10.37,8.25,11.33,2.09,2.89,1.60,4.44,7.08,0.09
333,36.92,25.26,11.03,8.63,12.02,2.32,3.43,2.79,3.46,8.49,-0.81
334,38.02,25.87,10.84,8.37,12.33,3.31,4.08,2.64,4.79,8.58,-0.98
335,38.84,27.28,10.95,8.96,12.89,2.42,2.77,2.23,5.44,8.41,-0.49
336,39.61,27.80,11.62,9.65,13.28,3.18,3.75,1.62,5.14,9.44,-0.31
337,40.95,29.88,11.92,10.72,14.32,2.99,4.36,2.67,5.09,9.77,-1.60
338,42.75,30.86,12.00,9.20,14.24,3.39,4.27,2.74,6.18,9.89,-0.42
339,44.80,31.23,12.35,11.16,15.52,3.83,4.73,1.98,4.75,10.96,-1.01
340,46.65,32.87,13.05,10.93,16.07,3.40,3.33,2.04,6.87,11.51,-0.02
341,48.26,34.30,13.48,11.86,16.53,3.58,4.24,2.84,6.05,11.22,-0.77
342,49.83,34.46,15.14,12.58,15.96,3.01,4.44,2.84,7.02,12.16,-0.50
343,51.50,35.90,15.85,12.21,17.67,2.20,5.02,2.76,5.95,11.55,-1.12
344,53.62,37.08,14.99,12.17,17.89,3.33,4.90,3.32,5.73,13.01,-0.95
345,55.00,38.61,15.31,12.39,17.59,3.45,4.56,4.03,7.20,13.30,-0.98
346,57.15,40.48,17.11,13.57,19.17,3.77,4.84,3.43,6.92,12.57,-1.13
347,58.55,40.85,16.04,14.42,20.75,4.39,4.64,3.79,7.89,13.12,-0.47
348,60.88,41.75,17.32,14.93,19.41,4.56,5.20,3.44,7.32,13.14,-1.50
349,61.28,43.35,18.01,15.62,20.93,4.42,5.34,3.46,7.39,14.97,-0.88
350,62.59,43.75,17.25,15.24,21.05,4.25,4.73,3.96,7.48,15.34,0.30
351,64.61,44.67,18.02,15.12,21.22,4.73,5.59,3.80,8.42,14.63,-0.21
352,65.87,46.21,18.87,15.80,21.83,4.19,5.99,3.38,7.75,15.11,-0.08
353,65.81,46.66,19.18,15.88,21.51,4.84,6.09,3.86,8.48,16.19,-0.64
354,67.13,46.65,19.44,16.21,22.31,3.55,5.37,3.42,7.81,15.19,-0.64
355,67.96,48.01,18.93,16.16,23.03,4.08,6.89,4.52,8.90,16.56,-1.01
356,70.13,47.93,19.55,16.89,23.38,3.82,6.05,3.12,8.64,15.66,-0.60
357,69.46,49.24,20.01,16.55,23.82,5.08,6.34,3.46,8.34,15.97,-0.90
358,69.94,49.70,20.10,16.59,23.24,4.29,6.05,4.31,9.05,16.39,-0.85
359,70.55,49.19,19.47,16.95,23.74,3.80,6.09,5.18,8.75,15.45,-0.54
360,69.47,47.99,19.82,16.87,23.39,4.07,6.67,3.65,8.15,16.09,-1.47
361,68.81,48.01,20.71,16.58,23.46,5.00,6.12,4.01,8.40,16.37,-0.84
362,70.44,48.60,20.25,16.60,23.18,5.09,6.57,3.61,8.87,16.77,-1.74
363,69.64,48.20,19.41,15.96,23.48,3.77,6.23,3.56,8.88,15.89,-0.94
364,67.93,48.69,20.23,16.97,22.26,3.58,6.67,3.98,8.96,15.76,-1.12
365,68.77,47.56,19.10,16.45,23.11,4.49,6.53,3.28,8.60,16.51,-1.13
366,67.34,47.23,18.45,15.50,22.10,4.10,6.76,3.36,8.48,14.71,-0.24
367,66.26,46.23,18.60,15.22,22.48,4.39,6.42,3.92,8.26,14.54,-0.90
368,64.88,46.02,18.90,15.51,21.49,4.50,5.90,3.15,9.30,14.60,-1.45
369,63.00,45.68,18.07,15.75,22.05,2.97,6.15,3.54,8.42,14.60,-0.43
370,61.62,43.69,18.39,15.63,22.04,3.47,6.48,3.08,8.12,13.69,-0.77
371,62.21,43.18,16.47,14.84,20.07,3.57,6.27,3.04,7.90,13.13,-1.08
372,60.44,41.68,17.53,15.34,19.19,4.50,5.72,3.70,7.94,14.60,-0.90
373,58.94,41.35,16.09,14.61,20.14,4.85,5.13,3.61,7.88,12.89,-0.91
374,57.54,39.26,16.27,13.40,19.16,3.39,5.62,2.84,7.07,12.72,-1.24
375,54.05,38.11,15.03,13.98,18.66,3.26,5.41,3.24,7.83,12.95,-1.16
376,52.96,38.51,15.38,11.89,18.02,2.76,4.52,3.17,6.15,13.80,0.12
377,52.23,35.70,14.19,12.20,16.33,2.08,4.09,2.27,6.53,12.68,-0.76
378,50.03,35.33,13.41,12.23,16.64,3.54,4.07,3.68,6.63,11.37,-0.59
379,47.99,35.19,13.31,11.84,16.70,3.39,4.49,2.33,5.59,11.30,-0.83
380,46.43,31.95,13.75,11.13,16.22,3.98,5.22,2.15,6.76,10.79,-0.83
381,45.65,30.94,12.43,10.25,14.60,3.09,4.21,2.86,6.43,10.31,-0.16
382,42.63,30.88,12.11,11.11,14.73,2.63,3.74,2.68,5.11,10.22,-0.25
383,41.33,29.14,11.40,10.64,14.19,2.91,3.68,2.61,4.76,9.54,-0.74
384,39.90,27.48,11.48,9.52,14.51,1.86,3.72,2.18,4.06,9.15,-0.68
385,38.97,27.29,10.38,8.98,11.93,3.35,3.14,2.18,4.13,8.61,-0.27
386,36.35,25.88,11.19,9.00,13.16,1.85,3.55,2.89,4.81,8.86,-0.14
387,35.82,25.19,10.84,8.59,12.10,2.26,3.64,1.92,4.89,8.49,0.40
388,34.86,24.05,9.86,8.02,11.62,2.10,3.93,2.35,3.87,8.46,-0.35
389,33.42,23.94,9.08,8.09,11.28,2.79,2.03,2.54,4.20,7.91,-1.29
390,32.14,23.24,9.43,8.35,11.12,1.90,2.38,1.39,4.55,7.36,-1.70
391,30.62,22.46,8.67,7.39,10.87,1.39,4.00,2.05,4.03,6.46,-0.57
392,31.17,21.51,8.65,7.06,9.72,1.87,2.73,2.19,3.98,7.27,-0.27
393,31.05,21.44,7.53,6.73,10.07,1.34,3.02,2.76,2.67,7.49,0.13
394,30.74,21.21,7.58,7.04,10.76,1.44,3.63,1.22,3.09,7.22,-0.34
395,30.65,21.42,8.86,6.66,9.87,1.72,3.40,1.30,3.70,6.20,-0.82
396,30.43,21.03,9.56,8.00,10.91,1.85,2.51,1.26,4.14,7.06,-0.87
397,30.17,20.19,8.68,7.52,10.61,1.92,2.73,2.12,4.03,6.58,-0.21
398,30.64,21.91,7.79,6.93,10.14,1.65,2.14,0.92,4.18,7.42,-0.49
399,30.61,20.37,8.80,6.47,9.89,1.65,2.43,2.96,4.37,6.92,-0.03
400,31.52,22.12,8.72,7.15,10.20,2.19,3.10,1.59,4.59,7.77,-1.06
401,31.30,22.37,8.36,7.48,10.14,2.43,2.74,1.39,3.76,7.33,0.04
402,32.55,23.22,9.14,7.78,11.19,2.16,3.76,3.00,5.03,7.85,-0.57
403,33.86,23.41,9.30,8.33,11.09,2.59,3.18,2.29,4.01,6.73,-0.37
404,34.99,24.07,10.15,8.74,12.00,2.54,2.33,2.18,4.50,8.75,-0.25
405,34.69,24.49,9.36,8.60,13.29,2.25,3.61,1.84,4.28,8.84,-0.30
406,37.90,25.34,11.15,9.28,12.80,2.11,3.79,1.97,4.30,9.84,0.01
407,38.51,26.93,11.09,9.68,13.08,3.39,4.19,3.04,5.01,9.20,-0.99
408,39.13,26.98,11.33,9.95,13.11,3.00,3.98,2.03,5.04,10.30,0.13
409,41.82,29.35,12.86,8.77,13.11,2.75,3.39,2.69,4.98,9.15,-0.37
410,42.35,30.78,11.73,11.09,14.73,3.11,4.51,2.82,6.14,10.15,-0.66
411,44.43,30.67,12.34,10.38,15.35,2.92,4.50,2.94,5.27,10.34,-0.56
412,47.50,32.30,12.66,10.38,15.78,2.67,5.33,2.62,5.83,11.67,-0.32
413,48.45,33.61,13.51,11.85,16.57,3.27,3.59,2.70,6.25,11.74,-1.35
414,49.87,34.93,14.26,11.80,17.20,2.74,5.19,3.52,6.16,12.01,0.01
415,52.31,35.73,14.66,11.79,17.86,3.52,5.60,3.22,5.64,11.61,-0.24
416,53.53,37.37,14.99,13.13,17.21,3.17,5.14,2.93,7.48,12.58,-1.01
417,54.74,38.36,15.90,13.65,18.11,3.16,5.22,3.07,7.44,13.06,-0.39
418,57.37,39.61,17.10,12.97,19.38,3.62,5.57,3.56,6.46,13.62,-0.89
419,58.28,41.18,16.15,13.70,19.54,3.53,4.00,3.61,7.47,13.47,-1.18
420,59.58,41.99,16.67,14.75,21.07,4.07,6.16,3.43,8.08,13.70,-0.35
421,61.81,43.15,17.63,14.01,21.16,4.26,5.28,3.03,8.38,14.07,-1.15
422,62.70,43.14,17.09,15.18,22.46,4.31,6.42,2.90,8.15,15.19,-1.27
423,63.99,44.09,17.91,15.46,21.82,3.80,6.22,4.32,8.62,13.87,-1.04
424,65.08,45.02,18.05,16.33,21.55,3.96,6.66,4.10,8.25,15.27,-0.74
425,67.34,45.60,19.33,16.26,21.17,4.42,5.79,4.31,7.95,15.23,-0.78
426,67.37,46.90,18.60,15.53,22.15,4.44,6.50,4.52,8.33,14.94,-0.53
427,68.20,48.13,18.57,16.92,22.68,5.18,5.77,5.10,7.96,15.79,-0.49
428,68.08,47.39,20.05,16.48,23.39,4.47,6.90,3.42,8.11,16.03,-0.59
429,69.72,48.94,19.14,16.27,23.14,3.99,6.76,4.64,9.53,16.54,-0.95
430,69.53,48.91,20.06,17.65,23.23,4.60,7.09,4.41,8.15,16.65,-0.58
431,70.39,48.61,19.84,16.47,23.66,3.54,6.19,3.18,8.88,15.77,-0.67
432,70.38,49.72,20.11,17.37,22.92,5.19,6.17,3.89,8.81,16.76,-1.33
433,70.53,49.06,19.81,16.99,24.67,4.84,6.76,5.27,8.02,16.09,-1.82
434,70.11,49.37,19.98,17.25,24.05,4.92,6.50,4.08,9.28,16.13,-0.85
435,69.80,49.02,20.99,16.60,22.90,4.24,6.03,4.31,9.31,15.41,-0.76
436,68.03,48.28,18.78,16.74,22.53,3.77,7.30,3.01,9.05,16.34,-1.35
437,68.17,48.56,18.64,15.90,22.43,4.37,6.35,3.98,8.39,15.98,-1.05
438,68.31,46.67,19.44,16.09,22.07,4.05,7.06,4.04,8.43,15.78,-1.24
439,65.96,47.06,18.86,16.32,21.63,4.20,6.39,3.28,8.22,15.85,-1.43
440,65.90,44.58,18.69,15.39,22.23,4.36,6.13,3.32,8.54,15.68,-1.09
441,63.31,45.23,18.54,15.09,21.21,3.98,5.14,3.03,8.10,14.41,-0.32
442,61.62,43.90,18.10,14.52,22.35,4.64,5.13,3.83,7.33,14.07,-1.18
443,61.69,42.61,17.89,13.76,21.17,3.82,5.39,3.87,7.11,14.84,-0.85
444,60.60,41.31,17.53,15.19,20.12,3.14,6.03,4.35,8.05,13.79,0.04
445,58.89,41.06,16.46,14.19,19.37,3.10,5.25,3.74,7.68,13.65,-1.31
446,57.30,39.33,16.19,13.92,19.03,4.39,5.59,3.50,7.27,14.01,-0.09
447,54.03,38.24,15.08,13.07,19.94,3.05,4.65,2.89,7.02,13.15,-0.69
448,52.99,37.30,16.08,13.06,17.88,3.28,4.39,2.67,6.36,12.71,-0.40
449,52.55,35.66,14.93,13.38,17.85,3.17,5.33,2.39,7.17,10.99,-1.18
450,50.27,34.87,14.51,11.76,17.30,2.97,4.84,3.11,5.54,11.17,-1.41
451,48.70,34.13,13.98,10.95,16.89,2.82,4.84,2.64,5.49,11.61,0.37
452,46.56,32.51,13.62,10.97,15.72,3.48,5.13,1.84,5.29,10.51,-0.32
453,45.05,32.76,12.52,10.88,15.14,2.63,4.54,2.82,5.64,10.77,-1.11
454,43.07,30.99,12.37,9.49,14.40,1.59,3.28,2.22,5.95,10.14,-1.05
455,40.99,28.99,10.66,9.62,15.00,2.08,4.61,2.45,5.60,9.54,-0.36
456,39.85,27.91,10.99,9.39,12.89,3.44,3.64,2.42,5.15,9.29,-0.17
457,38.69,28.07,11.30,9.41,13.71,2.43,3.04,2.34,5.14,9.32,-0.80
458,36.73,26.67,10.08,9.57,13.07,2.95,3.34,1.91,4.83,8.00,-0.45
459,35.66,25.55,10.67,8.30,12.27,2.28,3.12,2.62,4.89,8.80,-0.54
460,33.86,23.96,10.49,8.26,11.60,2.35,2.33,1.98,4.24,8.11,-0.36
461,33.69,24.28,9.80,7.66,11.53,2.51,2.97,2.25,4.74,7.48,0.10
462,31.69,22.29,9.43,7.97,10.50,1.72,3.40,1.73,3.96,7.81,-0.54
463,32.37,22.42,8.55,8.17,10.13,2.85,2.52,2.48,4.42,8.17,-0.86
464,30.94,21.99,8.39,7.52,10.54,1.41,2.60,0.57,4.85,7.54,0.17
465,29.59,21.44,8.04,8.31,10.02,1.31,2.99,1.37,3.95,7.01,-1.10
466,30.67,21.15,8.17,7.06,9.33,2.10,2.84,2.23,3.62,7.09,-0.24
467,29.54,20.60,8.75,7.36,10.44,2.22,2.93,1.80,3.70,5.92,-1.49
468,30.22,21.19,9.38,6.04,9.79,2.28,2.82,2.24,3.75,6.55,-0.49
469,30.20,21.45,7.94,6.95,10.48,2.24,3.19,1.97,3.29,7.65,-1.07
470,30.69,21.32,8.44,7.20,10.12,2.24,2.54,1.95,3.55,6.81,0.03
471,31.35,21.87,8.19,6.96,8.99,2.31,2.45,0.38,4.21,6.75,-0.60
472,31.53,22.06,8.08,7.62,11.36,2.61,2.83,1.52,3.65,8.08,-0.77
473,32.06,22.00,9.36,8.62,11.16,2.70,4.18,0.85,4.22,7.06,-0.99
474,32.95,22.21,9.34,7.66,10.82,1.79,3.32,2.41,4.98,7.86,-1.16
475,34.19,22.82,9.66,7.95,11.96,1.99,3.16,2.49,3.91,8.27,-0.36
476,34.46,24.39,9.55,7.49,12.16,3.54,2.95,1.41,4.26,7.48,-0.58
477,36.40,25.09,10.07,8.79,12.19,2.57,4.00,2.24,4.68,7.84,-0.51
478,37.37,26.01,9.86,9.12,11.80,2.38,3.98,1.11,4.55,8.57,-0.20
479,38.66,26.86,10.90,8.78,12.94,2.15,4.11,2.36,5.21,9.05,0.08
480,40.78,27.28,11.74,9.83,13.51,2.69,3.97,2.41,3.71,9.56,-0.84
481,40.18,28.84,5.68,9.53,12.56,4.96,3.25,0.60,2.32,9.00,-3.56
482,42.95,32.30,13.02,7.85,15.80,6.23,3.19,2.84,3.19,10.66,-0.43
483,45.99,30.77,12.15,10.97,14.51,1.96,6.81,-0.60,6.86,13.10,3.87
484,44.67,35.04,14.59,13.48,13.65,3.75,3.71,2.16,4.81,11.72,-0.03
485,48.20,34.49,9.21,12.04,14.97,4.79,-0.21,0.09,4.37,10.51,-2.14
486,48.64,34.09,17.23,12.38,16.07,4.84,4.32,2.23,9.67,7.03,-2.19
487,51.83,35.37,17.15,12.33,17.37,5.26,4.86,0.69,8.68,11.41,-2.55
488,56.48,33.46,13.83,12.79,19.11,1.96,4.31,1.66,10.22,17.38,-1.26
489,55.11,38.04,11.46,12.73,16.39,2.45,7.90,4.43,4.90,13.23,-1.05
490,63.08,40.39,12.54,14.19,18.11,0.80,6.20,6.35,6.18,12.82,-0.32
491,59.55,38.37,16.91,15.32,18.00,4.67,8.09,1.84,7.35,16.62,-0.12
492,62.55,43.40,16.73,13.32,21.62,4.29,5.78,3.41,4.51,14.65,0.81
493,63.90,45.49,19.51,19.48,21.38,1.48,5.82,0.65,13.63,15.52,-4.95
494,60.28,44.22,17.05,16.16,21.48,2.63,4.08,3.22,7.45,17.42,-2.47
495,68.18,45.77,16.52,13.81,18.97,9.70,4.75,3.88,4.57,15.11,0.50
496,62.92,43.88,17.39,15.95,22.74,7.25,3.38,5.43,10.44,14.93,0.52
497,65.65,44.87,16.47,16.18,22.49,7.40,5.80,3.77,8.29,11.80,-2.49
498,66.36,48.65,18.90,17.19,25.75,6.86,5.21,4.90,8.21,16.23,-0.31
499,68.85,45.68,19.13,17.72,22.89,7.90,7.12,-2.15,6.11,13.29,-3.37
500,67.77,46.04,15.96,15.61,22.09,3.39,6.37,-0.24,6.73,13.64,-1.79
501,69.58,50.36,19.52,16.78,20.37,7.76,2.13,0.85,12.64,14.51,-2.35
502,67.58,46.86,18.24,16.22,24.58,4.04,8.89,3.41,9.22,18.72,2.49
503,70.91,46.34,21.92,15.01,24.40,2.81,5.48,4.80,5.72,13.65,-2.39
504,69.51,45.16,20.65,17.28,21.34,3.25,6.05,0.47,8.17,18.27,-1.79
505,69.17,50.29,17.87,17.27,25.71,6.11,5.09,2.95,8.45,18.14,0.81
506,72.51,48.25,19.34,18.28,25.70,4.72,6.40,2.83,9.28,12.38,-1.73
507,71.97,46.16,20.15,13.70,26.28,5.99,4.13,5.80,5.20,18.69,-1.22
508,68.83,48.71,21.73,16.00,20.28,3.41,9.73,1.62,13.56,18.36,-3.15
509,66.18,49.17,16.83,15.70,21.33,4.03,7.01,3.13,9.56,13.25,-5.68
510,67.96,44.39,20.51,18.44,20.93,7.50,5.08,5.24,7.22,16.80,1.36
511,67.94,45.79,21.19,17.91,21.37,3.04,5.40,5.94,6.39,15.02,-0.53
512,62.69,50.38,13.59,12.88,22.78,4.44,6.75,1.31,9.75,17.52,2.46
513,66.65,45.75,15.79,14.21,20.13,5.10,8.23,4.49,7.81,14.47,1.51
514,63.06,43.06,16.17,13.84,26.20,2.95,4.28,2.72,11.89,11.62,2.08
515,60.99,44.04,16.45,13.77,20.61,5.54,3.67,2.30,7.17,15.30,-1.02
516,58.36,46.04,18.67,13.10,20.82,2.97,2.48,3.62,7.62,13.43,1.36
517,58.89,40.93,16.22,14.99,21.09,2.93,5.14,0.13,7.09,12.49,-2.31
518,57.16,40.21,14.80,15.69,21.52,3.70,3.39,3.39,6.19,12.54,-3.26
519,53.55,37.92,17.43,9.53,19.05,3.11,5.31,4.00,7.43,14.25,-1.35
520,53.29,37.70,15.48,15.90,16.43,3.59,8.30,0.67,6.09,13.81,-0.12
521,53.42,35.78,15.64,14.28,17.27,3.15,6.11,-0.82,9.31,10.05,-1.82
522,47.82,33.93,14.92,15.25,18.96,6.36,9.78,5.36,5.05,7.33,1.68
523,48.20,30.52,11.68,11.43,15.75,1.39,2.72,4.17,5.10,10.61,-0.20
524,47.10,33.51,10.57,10.53,13.72,2.96,3.63,2.60,6.08,12.43,0.32
525,44.86,33.43,17.61,8.36,15.77,5.39,1.56,2.74,6.42,11.91,0.31
526,44.70,28.37,15.12,11.79,14.62,-0.42,2.88,2.77,3.40,11.73,-0.80
527,39.61,29.02,12.76,7.75,13.83,3.99,4.31,1.92,8.13,7.16,1.74
528,37.45,27.63,10.51,10.29,10.79,3.68,1.85,-0.49,2.52,7.06,-3.00
529,41.89,29.05,11.69,11.51,9.71,1.28,7.89,1.96,4.34,12.85,-2.61
530,39.44,27.69,11.94,8.58,14.62,1.97,6.09,3.73,6.17,9.53,-2.37
531,34.41,24.55,10.22,6.78,14.40,-1.44,2.47,-3.62,2.43,8.68,3.79
532,33.97,22.19,9.84,10.44,13.73,4.40,2.38,1.55,4.34,7.46,0.25
533,35.10,23.76,7.42,7.97,14.16,0.43,3.49,-2.06,5.00,11.62,2.73
534,33.60,21.99,9.91,8.89,11.02,0.17,2.79,2.36,0.28,6.47,-2.72
535,29.12,24.17,11.60,6.74,10.49,4.72,5.61,0.66,5.92,7.89,-2.74
536,32.12,21.20,7.08,10.20,10.59,5.74,-1.39,-1.19,2.46,7.37,0.38
537,28.89,20.53,10.31,5.99,10.15,0.48,4.76,5.81,4.30,6.94,-4.33
538,30.55,23.20,11.53,5.91,9.83,4.79,0.38,0.77,0.63,10.25,-1.52
539,32.05,24.81,10.35,5.85,11.12,4.06,2.10,-0.12,2.49,5.49,1.49
540,29.15,18.56,10.68,10.77,11.34,2.28,5.89,1.40,3.75,4.44,-0.27
541,31.47,22.21,7.77,7.71,8.63,1.02,2.05,2.65,4.11,7.47,1.52
542,31.41,17.11,11.20,2.79,8.98,2.42,2.19,1.07,4.08,2.52,-2.46
543,29.24,21.18,5.87,8.21,11.17,2.19,2.28,3.13,4.00,6.10,-2.21
544,32.04,19.92,11.01,7.24,11.85,4.64,1.58,3.41,1.07,6.30,-1.40
545,34.71,23.41,13.17,9.23,10.46,3.63,3.70,-0.44,6.27,1.81,-0.39
546,30.99,21.30,9.25,4.62,12.29,3.64,-0.43,1.31,3.45,6.86,0.81
547,36.45,21.82,11.46,9.90,13.46,6.68,2.47,1.46,2.27,8.29,3.50
548,35.46,24.78,10.34,8.67,13.90,1.36,6.98,0.91,3.21,10.50,-2.67
549,36.25,24.57,13.76,8.59,10.38,1.88,2.01,-0.41,4.59,8.47,1.27
550,35.85,25.15,11.92,12.40,9.50,1.01,5.82,3.57,3.56,6.77,-1.40
551,39.14,31.06,12.35,12.91,12.69,1.08,6.97,1.96,7.08,10.55,-2.05
552,37.82,28.42,10.89,12.04,13.18,3.01,1.38,1.94,4.96,8.50,0.27
553,41.41,29.92,12.74,9.74,13.07,1.32,5.27,1.81,4.83,5.93,-2.17
554,42.27,27.85,13.39,11.08,12.26,3.07,2.20,1.90,3.14,9.72,1.26
555,46.57,29.05,11.70,13.18,15.48,4.93,4.06,3.65,6.18,9.32,-3.53
556,45.32,33.95,12.81,12.26,13.31,2.13,6.06,2.57,5.06,11.74,-2.27
557,49.36,35.57,13.24,12.59,15.12,3.47,5.75,3.24,6.72,8.61,2.64
558,48.35,34.48,15.79,11.56,20.14,2.36,1.99,8.33,4.94,13.11,-2.89
559,47.79,37.85,12.62,12.59,16.42,1.77,-0.01,1.58,9.30,11.00,0.40
560,53.99,38.43,16.21,14.22,19.84,1.23,8.27,4.81,6.24,11.62,-1.93
561,55.10,33.52,16.36,15.04,17.09,5.87,3.69,4.92,6.01,10.90,1.03
562,58.10,40.04,15.20,12.72,20.71,3.41,6.43,2.89,7.68,10.33,4.51
563,59.80,41.45,18.21,15.04,20.05,5.11,7.01,0.77,4.17,13.98,-0.92
564,61.82,40.82,15.16,12.81,22.32,2.84,5.26,0.70,7.22,15.52,-0.39
565,63.63,41.77,21.19,18.95,19.52,4.05,5.35,3.88,8.40,13.17,0.34
566,61.52,45.53,15.73,13.45,19.50,6.73,4.78,1.61,10.09,12.75,-2.21
567,61.61,41.87,17.56,14.39,18.93,2.49,7.37,4.26,6.52,12.65,-4.15
568,64.85,46.17,19.79,16.91,20.32,5.50,6.28,4.27,12.74,18.83,0.71
569,66.02,46.37,16.84,14.23,22.99,7.52,4.98,5.16,11.63,15.84,1.90
570,66.72,48.01,21.48,16.65,20.11,0.86,0.29,2.54,8.89,15.80,-0.72
571,64.38,47.19,19.80,18.57,23.65,1.44,7.34,7.09,10.07,11.42,0.04
572,65.28,49.59,20.22,15.44,27.44,1.74,8.60,3.56,7.52,12.98,1.68
573,69.50,45.48,22.48,12.80,24.13,7.83,8.86,5.80,5.45,17.34,-0.94
574,67.97,46.70,16.65,21.27,24.17,2.35,6.25,-0.28,4.86,14.93,1.33
575,69.44,47.67,16.14,17.54,22.88,5.51,5.20,2.31,10.60,18.77,0.99
576,67.50,52.38,22.68,17.39,25.39,4.11,3.51,6.64,8.36,15.46,-1.12
577,71.55,51.43,21.33,14.67,23.64,4.54,5.28,0.86,11.64,16.16,-2.86
578,69.83,46.96,21.47,14.31,21.43,3.75,3.95,5.21,10.77,17.64,0.26
579,70.42,47.72,19.83,19.32,23.38,6.26,7.27,0.98,5.92,17.21,0.04
580,68.20,50.02,19.45,17.79,23.92,5.19,8.33,3.56,10.06,13.80,-1.38
581,67.92,48.75,22.69,11.89,24.33,3.22,8.57,5.42,8.03,16.87,-0.52
582,65.12,44.38,22.28,16.85,21.71,1.64,6.72,7.09,7.47,15.51,-3.60
583,65.20,43.98,18.22,16.01,21.99,3.27,7.86,4.19,7.85,15.35,2.50
584,66.36,44.17,18.89,17.76,22.93,-0.46,2.40,6.42,7.47,15.62,-2.76
585,62.66,46.16,21.97,16.59,23.11,3.47,7.07,4.56,8.47,14.10,-0.60
586,64.96,44.74,17.47,14.05,18.94,2.61,5.92,5.45,11.81,14.19,0.07
587,61.97,45.28,16.75,17.77,23.67,4.15,5.36,5.03,8.27,11.84,-0.29
588,59.22,40.72,15.46,16.48,22.38,1.80,7.08,3.32,7.46,12.59,1.06
589,60.08,38.59,16.62,8.97,20.95,2.88,7.15,3.38,10.85,12.54,0.22
590,54.71,39.99,15.55,17.10,21.12,3.29,6.93,8.41,4.69,13.39,-0.39
