time,N9
0,-69.92
1,-69.89
2,-70.46
3,-69.26
4,-69.40
5,-68.19
6,-67.47
7,-66.78
8,-65.64
9,-64.81
10,-63.04
11,-61.30
12,-60.54
13,-58.95
14,-56.69
15,-56.16
16,-53.74
17,-51.03
18,-50.63
19,-47.85
20,-46.99
21,-44.09
22,-43.15
23,-41.92
24,-41.11
25,-38.19
26,-36.57
27,-34.92
28,-35.38
29,-33.82
30,-33.09
31,-31.77
32,-30.91
33,-30.81
34,-30.23
35,-29.67
36,-29.10
37,-30.74
38,-30.26
39,-30.08
40,-30.59
41,-32.41
42,-32.15
43,-33.14
44,-34.19
45,-35.84
46,-37.11
47,-38.25
48,-39.48
49,-41.78
50,-42.57
51,-45.53
52,-46.80
53,-47.77
54,-49.79
55,-51.96
56,-53.83
57,-54.23
58,-55.92
59,-58.42
60,-61.23
61,-61.56
62,-62.63
63,-64.36
64,-65.68
65,-65.23
66,-67.65
67,-68.30
68,-69.02
69,-69.88
70,-69.45
71,-70.50
72,-69.31
73,-69.88
74,-69.20
75,-69.47
76,-68.39
77,-68.90
78,-67.39
79,-67.02
80,-65.39
81,-64.37
82,-62.80
83,-61.22
84,-60.20
85,-59.52
86,-56.42
87,-55.41
88,-52.95
89,-50.75
90,-49.98
91,-48.07
92,-46.40
93,-45.61
94,-43.28
95,-41.77
96,-39.88
97,-38.66
98,-37.13
99,-36.04
100,-34.64
101,-33.89
102,-33.72
103,-32.31
104,-31.32
105,-30.62
106,-30.58
107,-30.29
108,-28.81
109,-30.95
110,-30.98
111,-31.41
112,-30.24
113,-31.66
114,-32.39
115,-34.35
116,-34.93
117,-35.79
118,-36.52
119,-38.47
120,-40.47
121,-41.06
122,-42.79
123,-45.41
124,-46.67
125,-49.54
126,-48.97
127,-51.65
128,-52.75
129,-55.14
130,-57.22
131,-58.59
132,-59.33
133,-60.76
134,-62.68
135,-63.13
136,-65.11
137,-65.86
138,-68.12
139,-69.33
140,-68.43
141,-68.60
142,-69.47
143,-70.94
144,-68.86
145,-69.33
146,-68.93
147,-68.96
148,-68.72
149,-68.72
150,-67.48
151,-66.71
152,-64.65
153,-63.73
154,-62.88
155,-61.27
156,-61.03
157,-58.05
158,-56.66
159,-55.46
160,-53.51
161,-51.60
162,-50.52
163,-48.27
164,-46.83
165,-44.93
166,-44.27
167,-42.26
168,-39.83
169,-38.11
170,-37.71
171,-34.99
172,-33.77
173,-33.61
174,-32.05
175,-31.85
176,-31.26
177,-30.76
178,-30.30
179,-29.56
180,-30.22
181,-29.65
182,-30.74
183,-30.58
184,-30.76
185,-31.08
186,-33.34
187,-33.56
188,-34.72
189,-35.57
190,-36.80
191,-38.37
192,-39.67
193,-41.36
194,-42.57
195,-45.15
196,-45.43
197,-48.50
198,-49.39
199,-50.87
200,-53.22
201,-54.91
202,-56.91
203,-59.44
204,-59.15
205,-61.98
206,-63.31
207,-64.76
208,-64.94
209,-66.19
210,-67.33
211,-67.89
212,-69.42
213,-69.18
214,-70.41
215,-70.08
216,-70.15
217,-69.32
218,-69.24
219,-69.33
220,-69.47
221,-67.76
222,-67.82
223,-66.96
224,-64.99
225,-63.96
226,-62.40
227,-60.54
228,-61.13
229,-58.63
230,-57.50
231,-55.40
232,-53.50
233,-51.69
234,-50.33
235,-48.53
236,-46.87
237,-44.66
238,-43.20
239,-40.50
240,-40.56
241,-38.13
242,-37.90
243,-35.83
244,-34.84
245,-34.07
246,-33.16
247,-31.46
248,-31.83
249,-29.81
250,-28.98
251,-29.59
252,-29.92
253,-29.44
254,-30.63
255,-30.17
256,-31.25
257,-31.76
258,-31.60
259,-34.36
260,-35.15
261,-35.79
262,-36.07
263,-38.53
264,-40.18
265,-40.76
266,-43.49
267,-44.82
268,-46.68
269,-48.73
270,-49.61
271,-51.70
272,-53.34
273,-55.12
274,-57.10
275,-58.57
276,-59.81
277,-61.82
278,-62.10
279,-63.85
280,-65.78
281,-66.31
282,-66.87
283,-67.58
284,-68.58
285,-69.73
286,-70.35
287,-69.52
288,-70.29
289,-70.44
290,-69.23
291,-69.67
292,-69.23
293,-67.11
294,-67.51
295,-66.84
296,-65.52
297,-64.18
298,-62.93
299,-60.62
300,-60.58
301,-58.87
302,-56.03
303,-55.83
304,-53.52
305,-52.59
306,-49.50
307,-48.45
308,-47.11
309,-44.88
310,-43.16
311,-41.06
312,-40.17
313,-38.32
314,-37.31
315,-35.69
316,-34.46
317,-33.37
318,-32.65
319,-31.75
320,-31.11
321,-29.88
322,-30.71
323,-29.47
324,-30.01
325,-30.42
326,-29.75
327,-29.79
328,-31.30
329,-31.80
330,-32.25
331,-33.85
332,-34.81
333,-35.53
334,-36.40
335,-38.06
336,-40.10
337,-40.86
338,-42.65
339,-45.53
340,-46.50
341,-47.83
342,-50.26
343,-51.74
344,-53.72
345,-54.88
346,-56.87
347,-58.08
348,-59.89
349,-61.88
350,-63.14
351,-64.99
352,-65.21
353,-66.32
354,-67.84
355,-68.49
356,-69.01
357,-69.83
358,-68.89
359,-69.85
360,-69.86
361,-70.29
362,-70.50
363,-69.08
364,-69.09
365,-68.35
366,-67.14
367,-65.97
368,-64.34
369,-64.47
370,-62.58
371,-62.11
372,-60.49
373,-58.85
374,-56.85
375,-54.84
376,-54.17
377,-51.91
378,-49.64
379,-48.12
380,-46.64
381,-44.70
382,-43.76
383,-42.04
384,-40.24
385,-38.26
386,-38.02
387,-36.63
388,-34.72
389,-32.61
390,-32.12
391,-31.81
392,-31.70
393,-31.05
394,-30.09
395,-29.29
396,-31.09
397,-30.17
398,-29.68
399,-30.51
400,-31.51
401,-32.28
402,-31.89
403,-34.63
404,-34.30
405,-35.89
406,-36.90
407,-38.54
408,-40.01
409,-41.75
410,-42.65
411,-44.36
412,-46.49
413,-47.90
414,-49.41
415,-51.07
416,-53.94
417,-55.27
418,-56.32
419,-58.07
420,-59.48
421,-62.75
422,-62.54
423,-64.27
424,-65.32
425,-66.31
426,-67.33
427,-68.72
428,-68.79
429,-69.09
430,-69.63
431,-70.67
432,-69.96
433,-70.46
434,-69.13
435,-69.14
436,-69.16
437,-68.60
438,-67.31
439,-66.42
440,-65.02
441,-62.93
442,-62.95
443,-62.11
444,-59.94
445,-59.17
446,-57.05
447,-55.02
448,-54.03
449,-51.25
450,-49.82
451,-48.14
452,-46.57
453,-44.19
454,-42.58
455,-41.55
456,-40.37
457,-38.57
458,-37.13
459,-35.77
460,-34.21
461,-33.37
462,-32.66
463,-31.23
464,-31.20
465,-30.41
466,-29.71
467,-29.64
468,-30.24
469,-29.79
470,-30.53
471,-30.94
472,-30.97
473,-31.80
474,-33.11
475,-33.29
476,-34.71
477,-35.46
478,-36.65
479,-38.57
480,-40.02
481,-45.45
482,-44.83
483,-43.19
484,-45.42
485,-51.32
486,-52.62
487,-53.97
488,-53.94
489,-54.02
490,-55.63
491,-57.11
492,-56.71
493,-63.63
494,-64.96
495,-64.72
496,-66.88
497,-68.31
498,-69.79
499,-65.05
500,-69.73
501,-70.39
502,-69.52
503,-68.53
504,-70.76
505,-70.45
506,-71.79
507,-69.87
508,-67.74
509,-69.32
510,-64.50
511,-68.07
512,-62.74
513,-66.15
514,-61.88
515,-60.39
516,-60.10
517,-58.35
518,-56.37
519,-58.35
520,-52.39
521,-49.51
522,-48.64
523,-49.65
524,-44.32
525,-43.37
526,-41.42
527,-42.02
528,-38.64
529,-37.68
530,-37.46
531,-35.20
532,-36.07
533,-36.14
534,-33.41
535,-30.80
536,-27.16
537,-34.24
538,-31.73
539,-28.23
540,-28.26
541,-31.27
542,-30.63
543,-32.62
544,-33.44
545,-32.23
546,-30.03
547,-32.81
548,-32.47
549,-35.81
550,-41.57
551,-35.39
552,-38.86
553,-42.46
554,-46.62
555,-48.67
556,-47.88
557,-50.42
558,-46.39
559,-50.83
560,-52.67
561,-57.79
562,-57.98
563,-57.94
564,-58.32
565,-58.67
566,-62.47
567,-66.12
568,-65.95
569,-63.21
570,-67.06
571,-67.61
572,-70.86
573,-69.75
574,-69.15
575,-72.84
576,-68.53
577,-72.85
578,-68.36
579,-70.53
580,-70.76
581,-65.37
582,-66.62
583,-65.66
584,-65.60
585,-62.44
586,-60.13
587,-57.52
588,-59.39
589,-61.46
590,-57.35
591,-53.61
592,-52.71
593,-58.05
594,-50.94
595,-49.62
596,-46.25
597,-45.92
598,-41.63
599,-39.31
600,-36.79
601,-38.85
602,-34.18
603,-36.40
604,-35.02
605,-30.51
606,-29.24
607,-30.50
608,-33.52
609,-30.42
610,-33.26
611,-27.03
612,-28.61
613,-29.84
614,-28.45
615,-27.10
616,-30.38
617,-31.78
618,-34.74
619,-31.58
620,-34.59
621,-36.95
622,-35.75
623,-37.04
624,-36.75
625,-39.77
626,-40.88
627,-41.79
628,-44.15
629,-50.49
630,-49.32
631,-52.01
632,-49.90
633,-55.23
634,-56.16
635,-59.78
636,-59.10
637,-62.06
638,-60.50
639,-67.21
640,-64.89
641,-65.15
642,-69.55
643,-68.55
644,-66.54
645,-68.84
646,-72.68
647,-72.22
648,-65.55
649,-69.68
650,-67.52
651,-70.94
652,-69.71
653,-66.52
654,-68.01
655,-65.70
656,-67.07
657,-62.52
658,-64.34
659,-59.78
660,-55.99
661,-59.06
662,-56.98
663,-52.68
664,-55.02
665,-49.75
666,-48.58
667,-50.10
668,-44.87
669,-46.34
670,-47.88
671,-39.79
672,-36.31
673,-38.56
674,-35.63
675,-35.48
676,-34.03
677,-32.12
678,-30.47
679,-30.78
680,-32.62
681,-32.51
682,-32.88
683,-25.08
684,-36.40
685,-31.01
686,-33.05
687,-29.54
688,-31.44
689,-32.63
690,-32.91
691,-36.99
692,-33.52
693,-36.06
694,-38.09
695,-38.01
696,-42.15
697,-39.75
698,-43.98
699,-44.92
700,-46.59
701,-47.92
702,-47.77
703,-51.89
704,-52.00
705,-52.71
706,-60.56
707,-61.01
708,-59.45
709,-58.18
710,-63.44
711,-66.38
712,-68.07
713,-66.51
714,-71.62
715,-68.25
716,-67.15
717,-70.03
718,-68.48
719,-67.05
720,-70.05
721,-69.77
722,-69.68
723,-68.86
724,-67.84
725,-68.38
726,-67.75
727,-65.43
728,-65.38
729,-64.30
730,-63.36
731,-60.99
732,-59.57
733,-58.72
734,-56.54
735,-55.37
736,-53.53
737,-51.06
738,-49.48
739,-49.06
740,-47.03
741,-44.36
742,-43.00
743,-42.12
744,-39.39
745,-38.69
746,-36.90
747,-35.60
748,-33.38
749,-33.54
750,-32.38
751,-31.90
752,-31.11
753,-30.73
754,-30.97
755,-29.75
756,-29.00
757,-29.85
758,-31.43
759,-30.58
760,-31.15
761,-31.19
762,-32.74
763,-33.56
764,-34.42
765,-35.78
766,-36.10
767,-38.57
768,-39.85
769,-41.35
770,-43.94
771,-44.73
772,-46.80
773,-47.96
774,-49.53
775,-51.52
776,-53.44
777,-54.53
778,-57.02
779,-58.34
780,-60.43
781,-61.46
782,-62.56
783,-64.11
784,-65.96
785,-66.70
786,-66.91
787,-68.37
788,-68.36
789,-68.91
790,-70.01
791,-68.87
792,-70.21
793,-69.46
794,-69.55
795,-69.13
796,-68.82
797,-67.51
798,-67.02
799,-66.44
800,-65.84
801,-64.49
802,-62.18
803,-61.41
804,-60.15
805,-57.64
806,-56.55
807,-55.33
808,-52.89
809,-51.85
810,-49.34
811,-48.72
812,-46.31
813,-43.67
814,-43.36
815,-41.63
816,-39.74
817,-39.17
818,-37.40
819,-36.09
820,-33.94
821,-34.34
822,-33.67
823,-31.04
824,-32.04
825,-31.50
826,-31.20
827,-29.68
828,-30.44
829,-30.22
830,-30.25
831,-30.45
832,-30.76
833,-31.83
834,-32.79
835,-33.51
836,-34.83
837,-35.32
838,-38.04
839,-38.25
840,-40.73
841,-41.46
842,-42.92
843,-44.80
844,-46.28
845,-47.78
846,-49.69
847,-51.62
848,-52.68
849,-55.21
850,-56.50
851,-59.12
852,-59.58
853,-61.63
854,-62.02
855,-63.72
856,-65.16
857,-65.53
858,-67.00
859,-68.45
860,-68.76
861,-69.04
862,-69.88
863,-70.08
864,-70.96
865,-69.04
866,-69.84
867,-68.61
868,-68.57
869,-68.68
870,-67.39
871,-66.85
872,-66.23
873,-63.42
874,-62.77
875,-61.39
876,-59.84
877,-58.46
878,-56.01
879,-55.53
880,-54.02
881,-51.21
882,-48.82
883,-48.79
884,-47.04
885,-44.73
886,-42.50
887,-41.21
888,-39.21
889,-38.57
890,-37.35
891,-35.34
892,-34.30
893,-34.23
894,-32.59
895,-31.60
896,-30.94
897,-31.02
898,-30.23
899,-30.20
900,-30.02
901,-29.53
902,-30.04
903,-31.08
904,-30.68
905,-31.07
906,-33.00
907,-33.90
908,-34.73
909,-36.15
910,-37.30
911,-38.55
912,-39.76
913,-41.52
914,-42.38
915,-44.15
916,-46.59
917,-48.22
918,-50.51
919,-51.18
920,-53.42
921,-55.17
922,-56.33
923,-58.03
924,-59.89
925,-60.77
926,-62.50
927,-64.12
928,-65.70
929,-65.50
930,-66.77
931,-68.01
932,-68.68
933,-68.98
934,-69.60
935,-69.94
936,-70.40
937,-70.10
938,-69.16
939,-69.41
940,-69.18
941,-69.01
942,-66.95
943,-66.25
944,-65.66
945,-63.17
946,-62.72
947,-61.02
948,-59.74
949,-58.27
950,-57.51
951,-54.56
952,-53.03
953,-51.24
954,-51.01
955,-47.86
956,-46.31
957,-45.12
958,-43.52
959,-40.97
960,-39.89
961,-38.98
962,-37.37
963,-35.44
964,-35.05
965,-33.79
966,-32.74
967,-31.18
968,-30.90
969,-30.90
970,-30.16
971,-29.91
972,-29.34
973,-30.37
974,-29.90
975,-31.07
976,-30.50
977,-32.01
978,-31.94
979,-32.83
980,-34.21
981,-35.84
982,-38.47
983,-39.05
984,-40.04
985,-41.61
986,-44.43
987,-44.88
988,-46.82
989,-47.37
990,-50.08
991,-52.28
992,-54.25
993,-56.02
994,-56.58
995,-57.66
996,-60.47
997,-61.47
998,-62.57
999,-63.43
1000,-64.68
1001,-66.19
1002,-67.32
1003,-68.63
1004,-69.20
1005,-70.32
1006,-69.26
1007,-70.03
1008,-69.11
1009,-69.73
1010,-69.09
1011,-70.12
1012,-68.24
1013,-67.59
1014,-67.80
1015,-66.22
1016,-64.71
1017,-64.33
1018,-63.14
1019,-62.41
1020,-60.43
1021,-58.68
1022,-56.64
1023,-55.02
1024,-53.51
1025,-51.04
1026,-50.50
1027,-48.52
1028,-46.73
1029,-44.95
1030,-44.02
1031,-42.49
1032,-40.39
1033,-38.99
1034,-38.02
1035,-35.47
1036,-34.78
1037,-33.64
1038,-32.70
1039,-31.37
1040,-31.51
1041,-30.72
1042,-30.58
1043,-29.91
1044,-29.48
1045,-29.82
1046,-29.43
1047,-30.52
1048,-30.82
1049,-31.24
1050,-32.22
1051,-34.38
1052,-34.36
1053,-36.00
1054,-36.65
1055,-38.85
1056,-40.16
1057,-41.35
1058,-42.16
1059,-44.08
1060,-46.57
1061,-48.32
1062,-50.01
1063,-52.03
1064,-53.77
1065,-54.35
1066,-56.35
1067,-59.10
1068,-60.41
1069,-61.82
1070,-62.84
1071,-65.22
1072,-65.19
1073,-67.21
1074,-67.23
1075,-68.92
1076,-67.93
1077,-69.65
1078,-69.46
1079,-69.95
1080,-70.20
1081,-70.03
1082,-69.24
1083,-69.34
1084,-69.85
1085,-68.50
1086,-67.03
1087,-66.38
1088,-65.98
1089,-63.51
1090,-63.61
1091,-61.65
1092,-59.51
1093,-58.26
1094,-56.49
1095,-55.49
1096,-54.05
1097,-51.68
1098,-49.38
1099,-48.38
1100,-46.37
1101,-44.30
1102,-43.59
1103,-41.38
1104,-39.80
1105,-39.20
1106,-36.92
1107,-36.04
1108,-35.09
1109,-33.35
1110,-33.08
1111,-32.27
1112,-31.37
1113,-30.59
1114,-30.09
1115,-30.28
1116,-30.04
1117,-29.99
1118,-30.21
1119,-31.02
1120,-30.73
1121,-32.86
1122,-32.42
1123,-33.65
1124,-35.27
1125,-36.22
1126,-37.43
1127,-38.05
1128,-40.22
1129,-41.31
1130,-42.66
1131,-44.35
1132,-45.92
1133,-48.18
1134,-49.88
1135,-52.02
1136,-53.57
1137,-55.25
1138,-57.24
1139,-57.96
1140,-60.30
1141,-60.91
1142,-63.39
1143,-63.59
1144,-64.82
1145,-66.64
1146,-66.60
1147,-67.95
1148,-69.45
1149,-69.08
1150,-69.80
1151,-69.30
1152,-70.26
1153,-70.09
1154,-69.18
1155,-69.65
1156,-69.09
1157,-68.35
1158,-68.23
1159,-65.79
1160,-65.56
1161,-64.29
1162,-62.22
1163,-60.83
1164,-60.57
1165,-58.12
1166,-57.16
1167,-55.57
1168,-54.24
1169,-52.27
1170,-49.76
1171,-48.52
1172,-46.85
1173,-45.28
1174,-43.32
1175,-42.22
1176,-40.70
1177,-38.20
1178,-37.66
1179,-35.73
1180,-34.07
1181,-33.53
1182,-32.97
1183,-32.96
1184,-30.57
1185,-31.09
1186,-29.77
1187,-29.63
1188,-30.62
1189,-29.96
1190,-29.84
1191,-29.67
1192,-30.83
1193,-31.96
1194,-32.65
1195,-33.74
1196,-34.54
1197,-36.09
1198,-37.90
1199,-38.73
1200,-39.81
1201,-41.60
1202,-43.03
1203,-44.77
1204,-46.48
1205,-48.03
1206,-50.29
1207,-50.83
1208,-53.74
1209,-55.82
1210,-56.84
1211,-58.31
1212,-60.24
1213,-61.34
1214,-63.33
1215,-63.63
1216,-65.17
1217,-66.59
1218,-67.02
1219,-67.33
1220,-67.86
1221,-69.68
1222,-69.85
1223,-70.16
1224,-69.88
1225,-69.51
1226,-69.02
1227,-68.15
1228,-68.57
1229,-67.72
1230,-68.01
1231,-66.58
1232,-65.54
1233,-64.27
1234,-63.08
1235,-60.54
1236,-60.21
1237,-57.86
1238,-57.74
1239,-55.36
1240,-53.18
1241,-52.41
1242,-50.72
1243,-48.03
1244,-46.74
1245,-44.96
1246,-43.81
1247,-41.62
1248,-39.69
1249,-37.59
1250,-36.82
1251,-36.65
1252,-34.81
1253,-33.76
1254,-33.45
1255,-32.55
1256,-30.72
1257,-30.82
1258,-30.73
1259,-30.04
1260,-29.81
1261,-30.34
1262,-30.42
1263,-30.55
1264,-30.71
1265,-32.63
1266,-32.50
1267,-34.24
1268,-33.76
1269,-35.70
1270,-37.16
1271,-38.50
1272,-40.52
1273,-41.30
1274,-42.85
1275,-43.45
1276,-46.33
1277,-47.97
1278,-49.33
1279,-52.07
1280,-53.38
1281,-54.14
1282,-56.74
1283,-58.77
1284,-60.32
1285,-61.71
1286,-62.74
1287,-64.44
1288,-65.33
1289,-66.64
1290,-67.59
1291,-67.65
1292,-68.75
1293,-69.56
1294,-69.73
1295,-69.64
1296,-69.66
1297,-69.87
1298,-69.36
1299,-69.93
1300,-68.87
1301,-68.71
1302,-66.95
1303,-66.31
1304,-65.53
1305,-64.03
1306,-62.77
1307,-61.38
1308,-60.52
1309,-58.05
1310,-56.84
1311,-54.45
1312,-53.97
1313,-51.18
1314,-49.86
1315,-48.52
1316,-45.65
1317,-45.46
1318,-43.15
1319,-41.15
1320,-39.37
1321,-38.95
1322,-37.00
1323,-36.88
1324,-34.41
1325,-33.15
1326,-32.13
1327,-32.13
1328,-31.89
1329,-31.37
1330,-30.05
1331,-30.11
1332,-29.69
1333,-30.21
1334,-30.53
1335,-30.76
1336,-31.96
1337,-31.47
1338,-32.05
1339,-33.24
1340,-34.03
1341,-36.15
1342,-36.80
1343,-39.43
1344,-40.95
1345,-41.51
1346,-44.23
1347,-44.47
1348,-47.07
1349,-48.10
1350,-50.09
1351,-52.33
1352,-53.58
1353,-55.33
1354,-56.54
1355,-58.41
1356,-59.62
1357,-62.60
1358,-63.22
1359,-65.12
1360,-64.89
1361,-67.38
1362,-67.40
1363,-68.51
1364,-68.72
1365,-68.81
1366,-70.02
1367,-69.83
1368,-69.18
1369,-69.77
1370,-69.78
1371,-69.59
1372,-68.60
1373,-67.92
1374,-68.14
1375,-66.60
1376,-65.10
1377,-64.19
1378,-63.88
1379,-61.94
1380,-60.09
1381,-58.81
1382,-57.53
1383,-55.94
1384,-53.19
1385,-52.18
1386,-49.77
1387,-48.08
1388,-46.16
1389,-44.35
1390,-42.93
1391,-40.93
1392,-40.33
1393,-38.39
1394,-36.81
1395,-35.02
1396,-34.96
1397,-33.78
1398,-32.60
1399,-31.79
1400,-31.68
1401,-30.35
1402,-29.84
1403,-29.93
1404,-30.38
1405,-29.67
1406,-30.28
1407,-30.89
1408,-30.18
1409,-31.56
1410,-32.91
1411,-32.84
1412,-34.44
1413,-36.53
1414,-37.42
1415,-39.14
1416,-40.20
1417,-40.33
1418,-43.26
1419,-44.94
1420,-46.30
1421,-48.50
1422,-49.68
1423,-52.21
1424,-53.44
1425,-54.96
1426,-56.33
1427,-58.33
1428,-59.76
1429,-61.61
1430,-62.87
1431,-64.25
1432,-65.46
1433,-66.92
1434,-67.55
1435,-67.49
1436,-68.86
1437,-68.53
1438,-69.32
1439,-70.31
1440,-70.05
1441,-69.31
1442,-69.87
1443,-69.22
1444,-68.34
1445,-66.93
1446,-67.68
1447,-66.53
1448,-66.36
1449,-63.32
1450,-62.53
1451,-61.82
1452,-60.02
1453,-58.71
1454,-57.41
1455,-54.91
1456,-52.94
1457,-52.00
1458,-50.05
1459,-47.29
1460,-46.88
1461,-44.74
1462,-43.25
1463,-41.03
1464,-39.67
1465,-39.49
1466,-36.82
1467,-36.17
1468,-34.56
1469,-34.25
1470,-33.45
1471,-31.62
1472,-30.19
1473,-31.33
1474,-30.17
1475,-30.10
1476,-30.45
1477,-30.81
1478,-30.25
1479,-30.54
1480,-31.47
1481,-32.51
1482,-32.16
1483,-34.12
1484,-34.58
1485,-35.44
1486,-37.61
1487,-39.21
1488,-39.84
1489,-42.34
1490,-44.53
1491,-44.44
1492,-47.10
1493,-48.27
1494,-49.67
1495,-51.28
1496,-52.54
1497,-55.13
1498,-56.70
1499,-58.64
1500,-59.32
1501,-61.33
1502,-63.27
1503,-63.93
1504,-64.61
1505,-66.34
1506,-67.12
1507,-68.69
1508,-68.77
1509,-69.80
1510,-69.72
1511,-70.69
1512,-69.85
1513,-69.58
1514,-69.24
1515,-68.42
1516,-69.18
1517,-67.34
1518,-67.17
1519,-65.70
1520,-65.41
1521,-64.03
1522,-63.28
1523,-62.10
1524,-59.91
1525,-57.86
1526,-57.59
1527,-54.46
1528,-53.32
1529,-51.74
1530,-49.29
1531,-48.75
1532,-46.40
1533,-45.22
1534,-42.20
1535,-41.06
1536,-39.97
1537,-37.86
1538,-36.13
1539,-35.41
1540,-34.30
1541,-33.15
1542,-32.77
1543,-32.22
1544,-31.01
1545,-29.91
1546,-30.15
1547,-30.20
1548,-29.50
1549,-29.73
1550,-30.54
1551,-31.31
1552,-30.90
1553,-32.41
1554,-33.41
1555,-34.69
1556,-34.54
1557,-36.47
1558,-37.46
1559,-38.23
1560,-38.99
1561,-42.65
1562,-42.63
1563,-44.06
1564,-45.57
1565,-47.50
1566,-50.18
1567,-52.16
1568,-53.49
1569,-54.94
1570,-55.75
1571,-57.91
1572,-60.89
1573,-61.36
1574,-63.52
1575,-64.25
1576,-65.46
1577,-65.75
1578,-67.72
1579,-68.21
1580,-69.03
1581,-69.72
1582,-69.81
1583,-70.05
1584,-69.68
1585,-70.17
1586,-69.48
1587,-70.28
1588,-68.73
1589,-68.25
1590,-67.20
1591,-66.19
1592,-64.82
1593,-63.40
1594,-62.75
1595,-61.89
1596,-60.34
1597,-58.35
1598,-57.14
1599,-54.68
1600,-53.41
1601,-51.99
1602,-50.08
1603,-48.57
1604,-46.30
1605,-44.38
1606,-43.38
1607,-42.10
1608,-40.33
1609,-38.08
1610,-37.34
1611,-35.84
1612,-35.77
1613,-34.08
1614,-33.17
1615,-31.68
1616,-32.24
1617,-30.20
1618,-30.38
1619,-30.85
1620,-30.64
1621,-30.52
1622,-30.74
1623,-31.28
1624,-30.59
1625,-32.35
1626,-31.74
1627,-33.64
1628,-34.93
1629,-36.21
1630,-37.07
1631,-38.81
1632,-39.72
1633,-41.84
1634,-42.66
1635,-44.91
1636,-46.81
1637,-48.29
1638,-51.28
1639,-51.43
1640,-53.87
1641,-54.97
1642,-57.08
1643,-57.76
1644,-60.07
1645,-62.30
1646,-62.21
1647,-64.81
1648,-64.58
1649,-67.22
1650,-67.93
1651,-67.64
1652,-68.75
1653,-69.39
1654,-70.19
1655,-70.49
1656,-70.64
1657,-70.18
1658,-69.17
1659,-68.88
1660,-69.58
1661,-67.25
1662,-68.36
1663,-66.61
1664,-65.70
1665,-64.04
1666,-63.02
1667,-61.77
1668,-59.91
1669,-58.27
1670,-56.17
1671,-55.18
1672,-53.81
1673,-51.85
1674,-50.02
1675,-47.82
1676,-46.19
1677,-44.32
1678,-43.38
1679,-41.26
1680,-39.35
1681,-38.25
1682,-36.54
1683,-35.55
1684,-34.07
1685,-34.12
1686,-32.22
1687,-31.60
1688,-30.97
1689,-29.77
1690,-29.94
1691,-30.12
1692,-29.44
1693,-29.27
1694,-29.95
1695,-31.55
1696,-30.62
1697,-31.93
1698,-32.75
1699,-34.56
1700,-35.33
1701,-35.26
1702,-37.02
1703,-38.52
1704,-39.15
1705,-42.01
1706,-42.71
1707,-44.57
1708,-47.40
1709,-47.23
1710,-50.08
1711,-51.69
1712,-53.79
1713,-54.83
1714,-56.77
1715,-58.76
1716,-59.95
1717,-60.72
1718,-62.44
1719,-64.70
1720,-65.57
1721,-66.36
1722,-68.36
1723,-67.07
1724,-69.51
1725,-69.40
1726,-69.95
1727,-69.61
1728,-69.81
1729,-69.70
1730,-69.42
1731,-68.34
1732,-68.31
1733,-68.43
1734,-67.74
1735,-65.56
1736,-64.65
1737,-64.03
1738,-63.19
1739,-61.34
1740,-58.71
1741,-58.71
1742,-56.77
1743,-55.03
1744,-52.62
1745,-51.90
1746,-49.70
1747,-49.10
1748,-46.15
1749,-44.62
1750,-43.29
1751,-41.63
1752,-39.62
1753,-38.96
1754,-36.83
1755,-35.64
1756,-34.79
1757,-33.89
1758,-32.03
1759,-32.06
1760,-31.28
1761,-30.73
1762,-29.92
1763,-30.61
1764,-30.01
1765,-30.08
1766,-30.76
1767,-30.21
1768,-31.58
1769,-31.74
1770,-32.03
1771,-33.55
1772,-34.84
1773,-35.71
1774,-37.92
1775,-38.98
1776,-39.85
1777,-41.26
1778,-42.38
1779,-44.15
1780,-46.95
1781,-47.92
1782,-49.66
1783,-51.52
1784,-52.82
1785,-55.11
1786,-56.92
1787,-58.51
1788,-61.12
1789,-61.24
1790,-63.31
1791,-64.02
1792,-65.54
1793,-66.27
1794,-67.58
1795,-68.60
1796,-68.41
1797,-68.83
1798,-69.69
1799,-69.50
1800,-70.79
1801,-69.32
1802,-68.81
1803,-68.73
1804,-69.03
1805,-67.88
1806,-66.94
1807,-65.61
1808,-65.25
1809,-63.96
1810,-62.84
1811,-60.70
1812,-60.34
1813,-58.78
1814,-57.03
1815,-55.84
1816,-52.43
1817,-51.74
1818,-49.72
1819,-48.02
1820,-45.78
1821,-44.39
1822,-43.20
1823,-41.29
1824,-39.73
1825,-38.30
1826,-37.79
1827,-35.20
1828,-35.52
1829,-34.45
1830,-32.70
1831,-31.18
1832,-31.29
1833,-30.17
1834,-29.93
1835,-30.91
1836,-29.43
1837,-30.04
1838,-29.77
1839,-29.86
1840,-30.58
1841,-32.86
1842,-32.68
1843,-34.19
1844,-34.05
1845,-36.66
1846,-37.86
1847,-38.26
1848,-39.43
1849,-41.67
1850,-43.26
1851,-44.22
1852,-46.04
1853,-48.94
1854,-50.63
1855,-52.04
1856,-53.08
1857,-54.90
1858,-57.12
1859,-58.11
1860,-59.69
1861,-60.94
1862,-62.90
1863,-63.85
1864,-65.56
1865,-65.52
1866,-66.71
1867,-68.32
1868,-68.54
1869,-69.80
1870,-69.99
1871,-69.75
1872,-70.68
1873,-70.64
