time,N1,N2,N3,N4,N5,N6,N7,N8
7340,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7341,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7342,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7343,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7344,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7345,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7346,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7347,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7348,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7349,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7350,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7351,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7352,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7353,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7354,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7355,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7356,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7357,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7358,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7359,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7360,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7361,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7362,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7363,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7364,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7365,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7366,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7367,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7368,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7369,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7370,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7371,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7372,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7373,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7374,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7375,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7376,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7377,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7378,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7379,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7380,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
7381,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7382,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7383,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7384,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7385,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7386,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7387,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7388,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7389,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7390,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7391,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7392,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7393,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7394,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7395,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7396,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7397,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7398,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7399,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7400,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7401,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7402,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7403,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7404,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7405,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7406,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7407,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7408,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7409,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7410,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7411,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7412,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7413,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7414,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7415,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7416,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7417,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7418,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7419,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7420,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7421,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7422,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7423,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7424,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7425,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7426,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7427,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7428,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7429,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7430,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7431,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7432,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7433,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7434,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7435,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7436,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7437,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7438,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7439,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7440,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7441,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7442,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7443,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7444,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7445,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7446,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7447,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7448,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7449,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7450,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7451,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7452,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
7453,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7454,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7455,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7456,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7457,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7458,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7459,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7460,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7461,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7462,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7463,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7464,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7465,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7466,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7467,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7468,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7469,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7470,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7471,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7472,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7473,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7474,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7475,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7476,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7477,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7478,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7479,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7480,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7481,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7482,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7483,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7484,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7485,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7486,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7487,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7488,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7489,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7490,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7491,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7492,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7493,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7494,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7495,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7496,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7497,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7498,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7499,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7500,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7501,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7502,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7503,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7504,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7505,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7506,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7507,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7508,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7509,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7510,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7511,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7512,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7513,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7514,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7515,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7516,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7517,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7518,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7519,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7520,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7521,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7522,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7523,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7524,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
7525,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7526,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7527,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7528,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7529,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7530,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7531,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7532,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7533,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7534,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7535,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7536,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7537,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7538,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7539,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7540,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7541,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7542,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7543,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7544,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7545,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7546,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7547,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7548,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7549,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7550,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7551,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7552,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7553,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7554,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7555,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7556,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7557,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7558,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7559,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7560,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7561,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7562,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7563,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7564,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7565,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7566,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7567,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7568,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7569,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7570,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7571,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7572,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7573,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7574,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7575,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7576,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7577,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7578,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7579,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7580,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7581,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7582,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7583,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7584,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7585,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7586,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7587,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7588,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7589,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7590,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7591,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7592,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7593,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7594,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7595,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7596,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
7597,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7598,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7599,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7600,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7601,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7602,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7603,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7604,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7605,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7606,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7607,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7608,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7609,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7610,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7611,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7612,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7613,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7614,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7615,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7616,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7617,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7618,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7619,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7620,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7621,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7622,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7623,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7624,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7625,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7626,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7627,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7628,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7629,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7630,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7631,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7632,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7633,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7634,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7635,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7636,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7637,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7638,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7639,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7640,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7641,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7642,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7643,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7644,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7645,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7646,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7647,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7648,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7649,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7650,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7651,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7652,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7653,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7654,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7655,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7656,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7657,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7658,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7659,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7660,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7661,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7662,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7663,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7664,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7665,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7666,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7667,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7668,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
7669,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
7670,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
7671,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7672,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7673,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7674,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7675,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7676,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7677,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7678,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7679,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7680,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7681,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7682,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7683,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7684,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7685,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7686,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7687,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7688,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7689,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7690,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7691,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7692,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7693,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7694,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7695,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7696,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7697,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7698,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7699,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7700,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7701,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7702,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7703,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7704,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
7705,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
7706,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
7707,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
7708,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
7709,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
7710,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
7711,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
7712,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
7713,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
7714,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
7715,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
7716,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
7717,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
7718,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
7719,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
7720,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
7721,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
7722,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
7723,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
7724,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
7725,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
7726,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
7727,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
7728,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
7729,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
7730,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
7731,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
7732,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
7733,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
7734,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
7735,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
7736,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
7737,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
7738,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
