time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
293,68.49,47.33,20.16,16.11,23.40,3.99,6.43,3.51,9.65,15.63,-0.56
294,67.45,47.47,19.09,15.86,22.96,4.89,5.72,3.40,8.48,15.88,-0.67
295,66.39,46.71,19.31,15.28,21.60,4.17,6.42,3.96,8.01,15.20,-0.79
296,66.17,45.33,19.13,16.61,22.10,3.58,5.88,3.56,8.73,14.59,-0.27
297,64.94,44.81,18.50,15.68,20.80,3.85,5.88,3.88,8.40,15.28,-1.77
298,62.91,44.11,18.29,15.65,20.83,3.43,5.83,4.22,8.32,14.97,-0.56
299,61.54,42.92,17.04,13.80,20.32,3.75,5.58,3.23,7.57,14.07,-1.76
300,60.85,41.39,16.68,15.24,19.73,4.94,5.12,3.12,6.77,14.49,-1.54
301,58.63,40.41,15.82,14.19,19.53,3.14,6.36,4.01,7.84,13.85,-1.46
302,56.73,39.32,16.47,14.23,18.98,3.68,5.88,2.56,6.22,13.22,-0.62
303,55.76,39.21,15.80,13.00,17.87,4.38,4.64,3.81,6.62,13.43,-0.50
304,53.38,36.62,15.39,12.53,17.78,3.27,4.79,2.89,7.31,13.25,-1.15
305,51.53,36.83,14.48,12.41,17.34,2.87,4.87,3.27,6.85,11.71,-0.97
306,50.69,35.58,13.24,12.11,17.94,2.90,4.10,2.54,6.31,12.28,-0.43
307,49.61,32.84,12.96,11.18,16.52,3.08,4.59,2.61,6.05,11.65,-0.37
308,47.10,32.55,13.38,11.02,15.80,3.33,4.62,3.49,6.49,11.02,-0.20
309,44.23,31.37,13.38,11.13,15.04,3.05,4.39,2.07,6.31,11.28,0.34
310,42.63,29.93,11.25,10.35,12.78,2.37,4.73,1.81,6.23,9.80,-0.11
311,41.19,29.11,12.44,10.13,13.60,2.89,3.42,3.01,5.76,9.67,-0.72
312,40.36,28.22,11.32,9.77,12.86,2.41,3.86,2.09,4.44,8.97,-1.27
313,37.85,27.32,10.91,9.14,13.95,1.73,3.39,2.30,4.61,8.48,-0.38
314,36.92,25.43,10.64,8.49,13.07,2.37,4.01,1.51,5.12,8.46,-0.74
315,35.61,25.81,10.11,8.65,11.42,2.82,4.10,1.91,4.62,8.40,-0.89
316,35.49,24.16,10.82,8.80,11.50,2.27,2.73,1.31,3.80,8.25,-0.48
317,34.43,23.94,9.93,8.23,10.86,1.42,2.88,1.35,4.13,7.70,0.53
318,33.32,22.05,9.03,8.05,10.32,1.67,3.66,2.78,4.10,7.89,-0.42
319,32.33,21.64,7.83,6.99,10.23,1.39,2.12,1.70,4.02,7.71,-0.24
320,31.18,21.30,8.48,7.63,11.23,2.69,3.96,1.79,4.19,7.49,0.08
321,30.86,21.87,9.80,6.63,10.01,2.63,3.30,2.60,2.74,6.80,-0.29
322,30.90,21.15,7.98,6.50,9.01,1.51,1.89,0.76,3.79,7.20,-0.77
323,30.12,21.16,9.40,6.37,10.74,1.61,2.93,1.25,3.29,7.93,-1.12
324,29.86,20.90,8.34,7.19,10.98,1.90,2.25,1.66,4.20,6.25,-0.69
325,30.26,20.59,8.25,6.53,10.54,2.35,2.10,1.92,3.76,6.60,-0.17
326,29.49,20.40,7.98,8.27,11.52,1.65,3.40,2.05,3.76,7.42,-0.85
327,30.48,20.76,8.03,7.44,10.55,1.95,2.46,2.42,4.76,6.36,-0.85
328,30.73,22.54,8.34,7.38,10.57,1.64,3.76,1.52,3.88,7.54,-0.37
329,32.51,22.35,8.48,7.54,10.01,1.57,2.70,1.16,3.99,7.82,-0.47
330,33.11,23.27,9.44,7.21,10.62,1.30,2.83,1.75,4.53,8.52,0.72
331,33.63,23.09,9.38,7.78,11.68,1.40,2.11,1.56,4.70,7.18,0.71
332,34.18,24.58,10.35,8.50,12.24,2.13,3.15,2.96,4.24,7.81,-0.06
333,36.17,25.74,10.58,8.21,12.40,1.74,4.00,1.15,4.69,7.65,-1.01
334,37.53,26.53,9.70,8.58,12.52,1.68,3.83,2.44,4.11,8.92,-1.63
335,39.49,27.14,10.99,7.90,13.04,3.40,3.76,1.49,4.84,9.54,0.23
336,40.31,27.21,11.17,9.80,13.64,3.06,4.54,1.55,5.27,8.92,0.66
337,41.03,29.65,12.08,9.52,14.06,2.80,3.34,1.72,6.58,9.69,-0.63
338,42.73,30.28,11.50,10.61,14.32,2.96,4.00,2.20,5.96,9.45,-0.49
339,44.26,30.70,12.37,10.26,15.97,2.38,4.26,2.53,5.90,10.52,-1.11
340,46.53,32.45,13.01,10.48,15.34,2.61,4.02,2.85,6.93,11.20,-0.80
341,48.21,33.80,13.94,11.90,16.82,2.68,5.09,3.67,5.36,11.50,-0.66
342,49.03,34.49,13.56,11.97,17.05,2.83,3.94,2.57,7.02,10.92,0.07
343,51.47,35.98,14.95,12.77,17.74,3.77,4.96,2.47,7.06,12.17,-0.16
344,54.08,37.22,15.08,12.69,18.36,3.46,4.69,2.43,6.14,12.94,-0.50
345,54.68,38.87,16.09,13.26,18.92,4.31,6.07,2.31,7.20,12.13,-0.94
346,56.63,40.55,15.55,14.32,19.23,3.95,5.73,3.11,7.24,13.62,-1.04
347,57.56,41.12,16.65,13.83,20.11,4.49,5.69,2.13,6.51,14.03,-1.24
348,59.66,40.91,17.53,14.58,20.20,3.27,5.12,3.82,7.34,13.92,-1.04
349,61.39,42.48,16.96,15.49,19.63,4.60,5.13,2.94,8.30,14.59,-0.28
350,62.74,43.85,18.64,14.29,20.36,3.99,5.46,2.36,8.53,13.82,0.10
351,63.51,44.76,17.92,16.34,21.85,4.46,7.28,4.31,8.43,15.61,-0.18
352,65.51,45.44,18.56,15.81,22.38,3.22,6.91,3.09,7.46,14.92,-1.48
353,65.35,46.33,18.99,15.51,22.72,3.48,5.59,3.86,8.84,15.44,-1.02
354,67.18,47.86,19.04,16.08,22.98,4.14,6.21,3.40,8.84,16.33,-1.58
355,67.42,48.15,18.71,16.24,22.26,3.11,6.57,4.80,9.01,16.49,-1.31
356,68.54,47.33,19.40,16.58,22.97,4.49,6.65,4.28,8.95,15.77,0.08
357,70.28,48.73,20.18,16.78,23.54,4.38,5.81,4.39,9.02,17.25,-1.99
358,69.94,48.67,20.01,16.38,24.20,3.08,6.09,2.78,9.14,15.99,-1.17
359,70.09,48.18,18.55,16.50,23.21,4.37,5.44,3.95,9.49,16.77,-1.96
360,70.85,48.26,19.84,16.12,23.11,4.77,6.46,3.49,8.30,16.84,-0.94
361,70.09,48.16,20.07,16.81,22.99,3.75,7.17,3.85,8.10,16.17,-1.53
362,69.27,49.07,19.38,16.49,23.71,4.51,6.25,3.08,8.92,16.71,-0.76
363,69.60,47.92,20.04,16.68,24.16,3.72,7.28,4.07,8.60,16.14,-1.47
364,69.33,47.61,18.74,17.75,22.05,4.28,6.00,2.29,9.02,15.58,0.38
365,68.01,47.27,19.82,16.67,23.09,4.07,6.58,4.09,7.83,15.41,-0.98
366,67.21,47.51,19.05,16.74,22.78,4.66,6.34,3.91,8.72,15.47,0.07
367,66.30,46.63,18.35,15.89,22.18,3.13,7.49,4.02,8.16,14.82,-1.69
368,65.17,45.44,18.05,15.36,21.61,4.76,6.43,3.30,8.67,14.49,-1.05
369,64.02,44.96,18.14,16.02,22.44,3.31,5.46,3.47,8.05,15.24,-0.17
370,63.07,44.18,19.02,16.57,20.82,4.76,5.54,3.37,8.62,14.80,-0.78
371,61.32,43.30,17.76,14.81,19.92,4.58,6.03,2.17,7.50,15.12,-0.95
372,59.82,42.03,17.32,14.89,20.23,4.94,4.96,3.62,8.84,14.13,-0.84
373,57.41,40.77,16.33,14.57,19.25,4.48,5.27,3.36,7.59,13.98,-0.96
374,56.43,40.42,15.85,13.93,19.27,3.58,6.07,3.10,7.71,13.29,-0.91
375,55.06,38.56,14.58,13.18,18.11,2.60,4.85,3.90,6.96,12.91,-0.60
376,52.96,37.30,15.62,13.85,17.90,3.59,4.30,2.41,6.64,12.14,-0.08
377,51.13,35.92,14.75,12.08,17.27,3.10,4.99,3.15,7.32,11.53,-0.20
378,49.56,35.21,14.66,12.36,17.17,2.89,4.15,2.23,6.62,11.10,-0.41
379,48.54,34.66,13.69,12.28,16.55,3.20,5.45,4.09,5.93,12.58,-1.00
380,46.91,33.26,13.09,11.26,15.17,3.49,4.69,2.80,5.70,11.17,-0.87
381,45.28,31.68,12.28,10.34,14.32,3.69,3.09,2.74,6.64,11.30,-0.22
382,43.30,30.61,12.59,9.40,14.08,2.95,4.53,2.41,5.49,9.89,-0.38
383,40.90,29.42,11.49,9.91,13.04,2.41,3.31,2.66,4.32,9.54,0.01
384,40.55,28.98,10.89,8.19,12.61,2.41,3.86,1.93,5.17,8.88,-0.30
385,38.49,26.87,11.33,9.66,13.71,2.77,3.57,2.51,4.43,9.20,-0.39
386,36.53,25.66,10.28,8.10,12.06,2.55,3.44,1.78,4.97,8.31,-0.93
387,35.22,24.61,9.87,8.36,12.40,3.25,3.40,2.48,5.49,7.72,-0.43
388,35.18,24.98,10.13,9.16,12.27,2.12,3.06,1.45,4.19,7.43,1.01
389,32.80,23.74,8.76,8.31,11.73,2.38,3.40,1.35,3.58,8.63,-1.06
390,33.00,22.34,9.36,7.97,10.64,1.95,3.60,1.98,4.18,7.02,-0.66
391,31.98,22.94,8.69,6.90,10.89,2.74,3.22,1.45,4.33,7.50,-0.16
392,30.50,21.68,9.43,7.18,10.15,1.40,2.49,0.98,4.37,7.94,-0.53
393,29.58,21.43,8.41,8.04,10.12,2.01,2.06,2.16,3.94,6.96,-0.06
394,30.78,22.01,8.87,6.50,10.30,1.91,2.72,1.64,4.23,7.11,-0.15
395,30.45,20.47,9.23,6.73,9.71,2.89,2.70,0.93,3.68,7.20,-0.03
396,29.96,21.86,8.29,6.70,10.67,0.98,3.36,1.66,3.30,7.99,-0.51
397,29.48,20.40,9.53,7.02,10.03,2.66,2.98,1.79,3.36,6.98,0.25
398,30.70,21.33,8.33,7.11,10.90,2.17,3.01,1.36,4.68,7.12,-0.01
399,31.11,22.08,8.73,7.01,9.97,2.17,2.29,1.80,3.85,7.10,0.12
400,31.23,21.57,8.68,7.10,10.68,2.60,2.84,2.09,4.03,6.58,-0.52
401,32.35,22.44,9.31,7.37,10.51,1.32,2.58,2.10,4.61,6.94,-0.47
402,32.80,23.28,9.12,7.63,11.74,1.95,3.10,0.76,4.07,7.52,-0.83
403,33.70,23.44,9.31,8.31,11.17,2.07,2.88,2.39,3.63,7.91,-1.05
404,34.71,24.21,10.47,8.19,10.90,2.47,3.08,2.36,5.08,7.65,-0.16
405,35.26,25.61,10.34,8.63,13.04,2.43,2.76,1.42,4.47,8.51,-0.05
406,36.81,26.14,10.10,9.35,12.51,1.96,3.14,2.91,5.40,9.22,-0.69
407,38.63,27.52,12.05,9.16,12.74,3.01,3.86,2.52,4.74,9.27,-0.37
408,40.01,28.93,9.94,8.72,13.98,2.29,4.20,2.03,4.93,9.57,-0.01
409,42.01,29.29,11.66,10.80,14.98,3.45,3.37,2.58,5.65,9.80,-0.83
410,43.75,29.99,12.00,11.49,14.30,1.89,3.74,2.38,5.63,10.57,-0.17
411,45.61,32.12,12.93,10.50,15.01,2.45,4.57,2.52,5.91,10.75,-0.69
412,46.53,33.27,13.33,10.89,15.49,3.74,4.30,1.18,6.03,10.67,-0.64
413,47.71,33.74,13.72,11.29,16.65,3.80,5.27,3.37,6.34,11.37,-0.64
414,50.41,34.80,14.04,12.72,16.66,4.40,4.49,3.22,5.72,11.37,-0.85
415,51.15,36.95,14.40,13.25,17.76,3.31,5.36,2.20,6.31,10.92,-0.82
416,53.51,37.16,15.82,12.84,17.46,3.49,5.47,2.86,6.83,12.24,-0.65
417,54.83,38.11,15.95,13.02,18.29,3.90,4.79,3.62,7.25,12.76,-1.30
418,57.01,39.97,16.39,14.18,19.60,4.19,4.47,2.99,8.08,12.90,-0.32
419,58.71,41.64,16.38,13.81,19.74,3.51,4.56,2.84,7.14,13.79,-1.59
420,59.65,41.96,17.58,13.73,20.87,3.72,5.28,4.11,7.75,14.05,0.40
421,61.32,44.03,17.28,15.38,20.68,3.66,6.26,3.11,7.53,14.49,-0.15
422,62.25,44.40,18.23,15.54,21.12,3.90,5.27,3.24,8.66,14.44,-1.15
423,64.26,44.84,17.81,15.08,22.72,3.96,6.01,3.25,8.56,14.90,-1.35
424,65.70,46.12,18.30,16.22,21.76,5.09,6.84,3.49,7.72,15.89,-0.58
425,66.71,47.20,18.16,16.29,22.08,4.53,6.02,4.15,8.39,15.12,-1.02
426,67.46,47.04,19.27,15.96,22.77,4.72,6.47,4.52,8.88,16.29,-0.92
427,67.91,48.30,19.64,16.49,23.50,4.09,6.04,3.24,8.78,15.82,0.09
428,69.06,47.14,19.71,16.50,22.20,3.29,6.72,4.56,8.69,16.59,-0.17
429,68.68,48.43,20.58,16.20,23.33,3.92,6.42,4.05,9.03,14.72,-0.73
430,69.11,49.49,20.25,16.66,23.15,3.84,6.20,3.90,8.73,15.81,-0.73
431,69.95,48.91,19.90,16.53,23.46,5.36,6.04,3.64,8.52,17.14,-0.61
432,70.33,48.72,20.10,16.32,23.32,4.51,6.57,3.90,8.66,16.52,-0.95
433,70.18,49.68,20.08,16.13,23.35,4.30,5.35,3.15,9.19,15.94,-1.13
434,70.97,49.03,20.01,16.42,22.95,4.47,6.08,3.97,8.70,15.89,-1.64
435,68.45,49.23,19.19,16.74,23.55,4.21,5.88,3.77,8.54,15.56,-0.80
436,68.91,48.72,18.83,16.98,23.37,4.96,6.52,4.59,8.63,16.12,-0.52
437,68.41,48.14,19.83,16.65,23.16,4.12,5.70,3.78,8.65,15.49,-1.56
438,67.57,47.13,19.46,17.09,22.96,4.31,5.27,3.31,8.31,16.01,-0.25
439,66.79,46.55,19.19,15.23,21.84,4.13,5.98,2.99,8.14,14.30,-0.30
440,65.48,45.71,18.37,14.88,22.68,4.39,6.25,2.74,8.16,13.90,-1.46
441,64.38,45.17,18.53,14.92,21.35,4.38,5.91,3.81,8.21,15.12,-0.84
442,63.73,43.46,18.09,14.08,21.05,4.13,5.96,3.05,8.16,14.72,-1.17
443,62.08,43.32,17.66,14.70,20.49,3.11,5.79,3.67,7.64,13.67,-0.96
444,60.00,42.96,17.24,13.46,20.17,4.53,5.46,3.47,7.84,13.43,0.14
445,58.34,41.34,16.48,13.64,19.63,3.58,5.94,3.61,6.74,13.19,-0.85
446,57.02,40.37,16.47,13.87,19.69,4.16,4.36,3.81,6.83,12.60,-0.97
447,54.71,37.68,15.94,13.87,18.22,2.65,4.77,3.19,6.90,12.53,-1.14
448,54.63,37.40,15.03,12.72,17.84,4.15,4.86,3.92,6.78,12.33,0.66
449,51.78,36.35,14.54,13.08,17.26,2.73,4.25,3.06,6.09,12.57,0.09
450,50.21,35.34,13.70,12.98,16.91,3.69,4.70,2.74,5.95,12.30,-1.26
451,48.23,34.40,13.38,12.03,16.32,2.79,4.40,3.43,5.81,10.78,-0.67
452,46.21,33.54,12.37,10.70,15.76,3.03,4.19,3.23,6.13,11.25,0.02
453,45.29,30.98,12.60,11.04,15.04,2.86,3.33,3.07,6.15,10.67,-0.38
454,44.14,29.92,11.44,9.97,14.28,2.48,4.71,2.46,5.17,10.98,-0.15
455,40.75,29.78,12.40,9.48,14.12,2.55,4.17,1.80,4.76,9.84,0.58
456,39.60,27.95,11.41,9.45,13.97,2.43,4.69,2.54,6.01,10.36,-1.39
457,38.47,28.05,10.06,9.81,13.30,3.00,3.16,2.52,4.83,8.42,-0.61
458,37.70,24.67,10.83,8.86,11.86,1.82,3.64,1.64,5.63,8.82,-0.73
459,35.87,24.11,10.39,8.51,11.41,1.94,3.57,2.18,4.13,9.12,0.27
460,35.63,24.65,9.79,9.00,12.54,1.64,3.10,2.00,5.08,8.33,-1.16
461,33.40,24.31,9.28,8.16,11.32,1.66,3.24,2.30,3.99,7.20,-0.46
462,32.63,23.05,8.98,7.70,10.66,2.46,3.20,1.90,3.95,7.44,-0.10
463,32.06,21.08,9.18,5.88,11.47,1.50,3.07,2.46,3.80,6.99,-0.94
464,30.97,21.56,9.60,7.86,10.45,1.91,3.12,0.73,3.93,6.76,-1.41
465,30.92,20.89,9.10,7.35,9.85,1.36,2.53,1.30,3.51,6.88,-0.26
466,30.00,21.43,8.45,6.44,10.17,2.18,3.11,1.89,4.24,6.46,0.64
467,30.59,20.76,8.59,7.81,9.49,1.71,2.63,2.02,3.62,6.81,-0.42
468,29.09,20.45,8.87,6.47,10.65,1.50,2.97,0.36,3.67,7.24,-0.71
469,30.70,21.77,8.28,6.55,9.52,1.58,3.96,1.39,4.21,7.27,-0.37
470,30.65,21.47,8.75,7.02,9.77,1.70,3.56,1.70,4.57,6.40,0.39
471,30.45,20.53,7.84,7.94,10.59,2.07,2.66,0.72,2.89,6.83,-0.49
472,31.65,21.89,8.54,7.72,10.46,2.64,2.81,1.50,3.85,7.27,-1.16
473,31.58,22.21,9.00,7.88,9.91,1.82,2.95,1.41,4.37,7.11,-1.11
474,33.60,23.65,9.27,8.27,11.23,3.25,2.71,1.93,4.97,8.24,-0.42
475,32.87,23.55,10.06,7.85,11.26,2.54,3.09,2.40,5.90,7.27,-0.50
476,34.55,23.25,10.00,8.43,10.62,2.03,2.79,1.23,4.47,7.28,-1.36
477,36.63,24.30,9.86,8.39,12.47,2.02,3.90,2.20,5.28,8.56,-0.34
478,36.61,25.73,9.85,8.49,12.75,2.54,3.68,1.68,3.94,8.39,-0.39
479,38.76,26.80,10.81,9.57,13.43,2.59,4.28,1.89,4.88,9.76,-0.28
480,40.41,27.21,11.52,9.82,12.77,1.88,3.54,3.13,5.03,9.15,-0.88
481,37.74,27.45,12.76,15.65,15.09,2.54,6.98,9.77,-1.19,5.32,5.92
482,53.22,36.42,12.26,5.41,8.68,7.78,9.81,-6.87,10.15,16.48,-1.08
483,44.88,33.51,11.50,3.42,18.68,0.58,-1.57,2.20,19.11,10.03,-6.53
484,52.45,34.91,4.57,10.56,24.12,2.10,2.49,4.04,6.57,19.58,-2.68
485,48.46,39.01,22.12,3.63,14.41,8.20,10.75,4.21,1.26,10.97,-5.20
486,55.83,38.95,13.92,7.95,11.80,1.98,3.55,-0.79,12.26,4.75,-0.64
487,45.30,35.09,21.34,9.79,23.88,11.27,5.36,4.04,6.53,13.70,6.04
488,57.98,37.50,19.85,18.93,16.10,6.13,7.24,-0.32,6.34,15.35,-6.00
489,57.82,28.50,6.52,1.08,19.26,6.33,9.35,5.57,6.83,9.43,-6.04
490,59.14,35.14,17.53,20.46,12.02,-1.12,8.45,-7.87,13.50,20.40,0.80
491,59.10,36.66,5.65,17.27,18.38,-4.48,-4.60,3.27,4.69,14.96,0.95
492,50.21,42.06,17.76,5.16,25.21,5.20,7.67,8.87,14.10,9.52,-5.03
493,57.84,47.57,12.34,13.77,24.70,-3.39,6.82,2.27,-1.73,17.73,0.01
494,77.69,44.12,21.96,11.23,26.92,5.66,11.03,-2.18,9.10,7.97,-2.66
495,58.35,49.89,10.82,11.63,17.28,3.00,7.56,8.32,16.35,5.82,4.80
496,68.72,42.77,12.18,22.54,34.04,6.48,5.29,7.55,5.11,16.63,-5.65
497,65.60,52.90,15.95,12.51,20.83,3.71,7.19,12.77,8.34,12.93,-0.44
498,66.09,40.13,16.11,13.56,19.10,4.50,2.83,12.22,9.34,17.01,-1.91
499,70.19,46.53,18.24,28.69,25.68,3.40,0.90,7.62,19.27,23.37,-5.80
500,73.22,48.91,22.04,14.39,25.23,12.17,11.66,6.65,4.64,16.25,-3.74
501,73.37,51.31,18.80,18.11,32.79,12.33,4.50,10.48,14.80,17.11,-0.77
502,69.17,52.50,13.91,25.78,21.23,7.59,5.40,-3.73,4.48,27.13,-2.83
503,72.01,48.46,19.38,14.32,28.77,11.41,9.45,-0.38,1.24,19.72,0.77
504,63.64,49.90,16.30,14.10,11.49,4.47,13.33,7.13,2.98,13.02,-5.21
505,83.64,44.78,17.37,26.48,25.83,2.17,12.82,8.89,0.48,12.41,-4.40
506,66.98,50.77,29.40,6.32,26.07,2.14,5.31,5.93,4.85,12.98,3.68
507,66.44,42.76,25.79,14.42,16.84,1.75,17.31,2.79,-4.92,12.04,-3.89
508,65.18,45.38,19.04,15.09,20.63,-4.42,6.88,-5.04,5.47,16.64,-0.95
509,74.20,50.49,13.26,18.58,20.28,2.94,1.24,6.44,3.20,6.05,-4.70
510,74.87,49.66,21.67,18.65,21.47,10.38,4.17,2.18,5.80,19.29,6.72
511,66.40,51.71,24.08,15.01,30.26,9.15,3.58,10.60,8.65,12.57,-8.19
512,63.34,50.17,19.39,10.88,20.53,12.75,8.95,1.13,12.47,16.85,-6.86
513,63.12,45.80,23.13,15.42,16.54,4.40,13.89,1.64,0.85,15.31,9.91
514,78.50,44.10,29.91,21.30,30.38,9.54,8.61,-3.99,12.72,15.86,0.39
515,55.10,52.78,15.95,17.14,19.50,8.35,7.39,-3.44,-0.14,18.63,-0.52
516,63.89,34.28,21.58,10.05,19.21,3.23,6.16,6.63,4.40,8.49,1.16
517,58.71,33.29,18.71,13.11,25.15,1.29,4.92,-2.01,1.35,12.51,1.03
518,48.73,44.19,13.37,12.90,20.83,1.90,15.26,3.43,6.02,12.53,3.78
519,60.98,38.61,13.18,16.93,10.11,4.13,17.92,-0.82,6.62,17.58,-4.29
520,47.83,47.91,14.88,16.23,19.71,-0.72,0.18,-2.53,6.69,11.42,-2.80
521,54.53,45.66,21.80,7.79,6.67,3.39,8.48,-6.00,12.62,15.06,10.26
522,51.66,30.17,11.35,12.08,20.92,4.72,10.82,10.45,1.15,4.21,0.99
523,52.65,46.97,12.59,15.54,12.71,11.25,9.31,1.97,-3.11,11.82,-2.91
524,46.29,31.32,8.63,8.09,20.16,8.19,12.69,-0.32,-0.22,5.57,0.35
525,44.23,30.70,19.23,0.62,21.74,5.48,13.75,-1.80,7.63,5.35,-5.81
526,43.45,32.33,8.20,2.52,18.77,5.28,6.94,3.10,3.57,15.81,1.10
527,38.80,30.65,6.00,9.14,12.91,4.49,0.76,-6.55,13.63,13.78,5.21
528,40.47,29.82,12.17,14.29,13.69,-2.77,-4.65,9.28,9.14,10.85,-0.30
529,36.50,26.23,12.84,7.79,10.99,2.33,4.93,4.11,-0.68,10.83,4.40
530,35.29,26.00,13.25,2.91,22.51,5.87,5.31,2.41,8.73,7.24,3.22
531,38.09,17.46,5.26,8.91,16.35,3.64,-3.55,7.16,9.78,0.86,6.66
532,41.50,23.70,14.81,3.52,13.42,-1.32,4.85,2.30,5.22,7.17,-5.65
533,29.95,20.00,14.44,5.45,10.01,3.72,1.16,0.24,-4.34,3.87,-2.51
534,23.26,31.39,10.81,11.88,10.25,3.75,7.61,-0.62,12.08,8.41,1.42
535,34.06,30.11,2.16,5.99,8.61,3.47,0.53,-3.40,3.29,5.46,-11.96
536,35.37,23.13,10.84,4.39,12.42,4.80,2.85,9.74,-1.56,4.40,-1.62
537,33.03,19.66,5.81,14.72,4.37,-0.58,-3.38,0.11,4.57,1.86,-4.94
538,38.23,18.61,10.12,8.05,10.00,1.19,0.48,0.04,9.04,-0.83,-10.19
539,20.04,21.14,8.43,11.46,5.19,8.72,7.15,-4.72,-2.94,4.92,0.94
540,17.86,23.13,9.49,0.49,8.67,7.86,0.99,-2.40,-5.78,7.38,5.90
541,33.93,17.67,3.65,6.66,-0.46,-5.84,0.44,12.22,13.94,7.10,-1.30
542,30.86,22.59,10.39,4.96,9.73,5.42,0.54,0.36,9.99,4.31,2.47
543,19.10,22.95,5.74,16.37,11.53,-0.85,0.44,-3.31,3.99,1.50,-8.04
544,29.46,23.52,4.89,5.33,15.09,5.08,0.89,6.87,-2.07,0.86,-4.01
545,30.59,21.32,14.58,7.27,10.89,-2.30,1.73,5.04,1.63,1.83,0.00
546,31.49,18.06,10.69,16.09,22.28,-1.31,4.41,1.32,15.28,8.56,8.53
547,34.02,22.71,10.68,11.66,7.95,9.47,9.49,4.29,1.91,7.42,-2.29
548,30.38,23.94,11.11,12.35,9.46,8.69,9.13,3.52,4.90,9.54,2.78
549,40.63,22.68,5.14,-2.53,3.69,-5.27,9.56,2.05,15.48,3.23,-4.42
550,35.18,19.54,5.06,4.84,15.40,3.18,8.66,8.89,5.24,6.57,-2.93
551,47.29,32.39,9.73,8.24,14.69,4.38,8.37,-3.45,8.63,4.83,4.78
552,35.55,18.82,17.12,14.92,14.50,-4.12,2.27,8.50,0.42,18.04,-4.65
553,36.44,28.64,6.80,8.12,13.15,-5.05,3.00,11.68,8.26,3.42,-2.95
554,46.76,26.38,7.45,14.56,16.77,1.11,-10.17,4.02,5.15,2.95,2.21
555,51.17,33.81,9.34,11.92,16.89,-1.41,11.13,11.91,6.92,10.82,-5.21
556,39.69,37.43,16.85,11.37,17.85,3.84,6.85,7.75,-0.23,0.94,-2.17
557,55.17,30.94,15.96,15.04,19.37,-1.95,6.08,-2.62,7.75,19.46,1.01
558,55.84,37.80,16.74,23.56,14.00,4.65,-5.54,-2.37,15.25,12.26,3.06
559,52.76,33.67,20.89,8.52,14.66,-3.25,11.79,8.81,4.53,22.42,-5.65
560,57.35,43.95,19.18,14.98,17.10,9.74,-10.58,7.20,-1.81,17.78,-5.67
561,53.87,41.26,13.99,19.00,22.44,13.71,2.82,2.57,16.68,23.39,-0.93
562,56.95,42.95,26.82,15.11,19.66,-4.04,-5.91,5.66,0.81,14.02,3.73
563,64.07,43.60,10.75,8.79,23.06,3.56,14.38,15.67,9.23,11.68,-4.93
564,63.05,32.51,12.96,24.04,14.81,5.77,6.48,7.79,-4.06,3.10,-6.05
565,64.55,41.22,12.26,15.79,17.44,-3.42,2.26,5.70,12.82,12.24,-2.15
566,64.63,45.98,26.54,12.49,26.32,7.24,10.22,4.03,12.06,12.78,-1.67
567,62.15,45.27,20.28,18.54,22.17,8.68,2.92,-4.08,18.74,15.63,-6.44
568,61.35,47.31,17.09,11.82,18.57,4.09,4.57,5.44,3.27,11.44,0.81
569,64.31,52.53,17.16,21.20,29.45,1.36,3.43,5.18,-6.09,23.06,-1.04
570,68.49,51.10,19.80,24.00,21.59,0.65,4.40,3.69,9.28,18.09,5.97
571,74.16,55.42,10.90,8.56,22.12,1.79,-3.53,3.00,10.84,21.35,-8.56
572,71.96,47.60,20.47,11.65,26.02,1.88,10.22,1.10,10.44,17.38,-5.98
573,70.41,42.00,25.12,21.05,23.63,2.74,5.36,-0.53,2.72,7.95,-1.00
574,73.34,42.68,15.55,13.00,23.14,-1.61,3.17,5.58,7.73,19.56,-4.23
575,67.46,50.95,19.07,19.72,28.09,7.60,4.06,-4.64,3.33,25.94,-4.70
576,74.83,52.84,22.09,16.91,19.86,11.37,5.01,0.71,17.75,10.53,2.68
577,75.34,41.60,17.64,11.25,30.21,0.41,12.13,-2.97,7.07,14.03,-0.41
578,74.26,50.22,27.81,17.88,18.73,2.66,8.12,0.67,7.73,16.83,-3.17
579,69.71,53.92,16.33,22.94,20.36,-4.19,4.78,1.47,9.01,16.58,-8.23
580,75.14,42.63,16.02,16.04,27.91,-0.26,-4.48,5.25,10.53,10.61,-14.10
581,66.88,38.51,21.29,12.75,24.52,4.09,2.83,6.31,9.80,13.53,2.33
582,71.60,53.47,20.68,12.13,21.20,-4.30,10.84,4.91,19.64,19.65,-1.76
583,63.81,36.62,24.30,19.22,24.31,1.16,2.75,-5.20,5.75,15.51,2.43
584,63.41,46.81,21.38,12.54,18.05,4.26,13.36,5.71,4.17,12.37,7.79
585,63.10,35.12,22.76,16.58,26.98,13.54,6.59,-4.18,-1.21,18.73,-6.19
586,60.99,42.34,18.35,4.29,23.52,4.75,2.96,-0.68,3.85,12.80,4.11
587,57.99,41.52,19.69,14.62,30.41,13.39,12.09,-1.14,11.46,5.04,-1.12
588,65.39,40.40,17.41,5.00,18.29,2.16,5.18,8.07,4.05,25.63,-12.58
